feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tils_E_original_firstorder_90Percentile_mean,tils,E,firstorder,90Percentile,mean,0.002176,0.000677,0.002134,0.002218,0.311,122,138.5,42.0,375.1,0.1,4.6,0.101,0.010791,higher feature -> higher survival_target
tils_H_original_firstorder_Variance_mean,tils,H,firstorder,Variance,mean,0.002168,0.000685,0.002126,0.002211,0.316,123,143.0,41.0,337.0,0.6,5.2,-0.0968,0.01461,higher feature -> lower survival_target
stroma_H_original_firstorder_Variance_mean,stroma,H,firstorder,Variance,mean,0.00216,0.000749,0.002114,0.002207,0.347,124,144.5,36.0,368.0,0.6,7.0,-0.1315,0.000884,higher feature -> lower survival_target
dcis_H_original_firstorder_MeanAbsoluteDeviation_std,dcis,H,firstorder,MeanAbsoluteDeviation,std,0.002147,0.000714,0.002102,0.002191,0.333,125,143.0,39.0,366.1,0.1,6.2,-0.0543,0.171118,higher feature -> lower survival_target
stroma_H_original_firstorder_InterquartileRange_std,stroma,H,firstorder,InterquartileRange,std,0.002146,0.000888,0.002091,0.002201,0.414,126,157.0,33.0,408.0,0.6,7.8,-0.1738,1e-05,higher feature -> lower survival_target
tils_E_original_firstorder_10Percentile_std,tils,E,firstorder,10Percentile,std,0.002132,0.000624,0.002094,0.002171,0.293,127,142.0,48.0,345.1,0.2,3.2,0.0394,0.321276,higher feature -> higher survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,E,firstorder,RobustMeanAbsoluteDeviation,std,0.002121,0.000832,0.00207,0.002173,0.392,128,157.5,31.0,395.0,0.6,7.3,-0.1751,9e-06,higher feature -> lower survival_target
tils_H_original_firstorder_10Percentile_std,tils,H,firstorder,10Percentile,std,0.002099,0.000722,0.002054,0.002144,0.344,129,155.0,38.0,357.1,0.5,5.4,-0.0673,0.089901,higher feature -> lower survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.00209,0.00088,0.002036,0.002145,0.421,130,171.5,30.0,390.0,1.0,7.9,-0.1438,0.000274,higher feature -> lower survival_target
tumor_E_original_firstorder_10Percentile_mean,tumor,E,firstorder,10Percentile,mean,0.002067,0.000608,0.002029,0.002104,0.294,131,150.0,49.0,361.1,0.4,2.7,0.0194,0.626034,higher feature -> higher survival_target
tils_E_original_firstorder_90Percentile_std,tils,E,firstorder,90Percentile,std,0.002061,0.000979,0.002001,0.002122,0.475,132,181.0,28.0,412.0,1.7,7.8,-0.1183,0.002809,higher feature -> lower survival_target
adipose_E_original_firstorder_Skewness_std,adipose,E,firstorder,Skewness,std,0.002046,0.000741,0.002001,0.002092,0.362,133,165.0,34.0,383.0,0.3,5.6,-0.101,0.01081,higher feature -> lower survival_target
stroma_E_original_firstorder_Entropy_mean,stroma,E,firstorder,Entropy,mean,0.002026,0.000641,0.001987,0.002066,0.316,134,158.0,48.0,374.0,0.1,3.0,0.0578,0.145545,higher feature -> higher survival_target
vessels_H_original_firstorder_InterquartileRange_std,vessels,H,firstorder,InterquartileRange,std,0.002023,0.00079,0.001974,0.002072,0.39,135,172.5,38.0,424.1,0.3,5.4,-0.1495,0.000155,higher feature -> lower survival_target
tils_H_original_firstorder_Skewness_std,tils,H,firstorder,Skewness,std,0.002012,0.00069,0.001969,0.002055,0.343,136,169.5,42.0,380.0,0.2,4.6,-0.1384,0.000465,higher feature -> lower survival_target
tumor_H_original_firstorder_Skewness_std,tumor,H,firstorder,Skewness,std,0.001994,0.000728,0.001949,0.002039,0.365,137,171.5,38.0,393.0,0.5,4.0,-0.1337,0.000722,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_std,vessels,E,firstorder,Skewness,std,0.00199,0.00089,0.001935,0.002045,0.447,138,187.5,37.0,418.0,0.9,5.7,-0.1104,0.005336,higher feature -> lower survival_target
tdlu_H_original_firstorder_Variance_std,tdlu,H,firstorder,Variance,std,0.001981,0.000763,0.001933,0.002028,0.385,139,180.0,41.0,397.0,0.3,5.0,-0.1591,5.6e-05,higher feature -> lower survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,H,firstorder,MeanAbsoluteDeviation,mean,0.00198,0.000706,0.001936,0.002024,0.357,140,173.0,40.0,397.0,0.3,4.1,-0.0744,0.060936,higher feature -> lower survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_mean,adipose,H,firstorder,MeanAbsoluteDeviation,mean,0.001975,0.000615,0.001937,0.002013,0.312,141,166.5,52.0,379.1,0.1,2.1,0.1479,0.000181,higher feature -> higher survival_target
stroma_E_original_firstorder_Mean_std,stroma,E,firstorder,Mean,std,0.001972,0.000875,0.001917,0.002026,0.444,142,202.5,30.0,417.1,0.9,6.7,-0.1551,8.6e-05,higher feature -> lower survival_target
dcis_E_original_firstorder_Mean_std,dcis,E,firstorder,Mean,std,0.00197,0.000705,0.001926,0.002013,0.358,143,178.5,40.0,409.0,0.2,4.3,0.0021,0.957494,higher feature -> higher survival_target
stroma_E_original_firstorder_RootMeanSquared_std,stroma,E,firstorder,RootMeanSquared,std,0.001969,0.000852,0.001917,0.002022,0.433,144,190.0,32.0,427.1,1.1,5.7,-0.1548,8.8e-05,higher feature -> lower survival_target
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001965,0.000594,0.001928,0.002002,0.302,145,167.5,54.0,383.0,0.0,2.0,0.0097,0.807935,higher feature -> higher survival_target
stroma_H_original_firstorder_TotalEnergy_mean,stroma,H,firstorder,TotalEnergy,mean,0.001957,0.000551,0.001923,0.001991,0.282,146,168.0,56.0,374.0,0.0,2.2,-0.1125,0.00449,higher feature -> lower survival_target
stroma_H_original_firstorder_Energy_mean,stroma,H,firstorder,Energy,mean,0.001952,0.000549,0.001918,0.001986,0.281,147,166.0,58.0,371.1,0.2,1.6,-0.1125,0.00449,higher feature -> lower survival_target
stroma_E_original_firstorder_Variance_std,stroma,E,firstorder,Variance,std,0.001945,0.000546,0.001911,0.001978,0.281,148,168.0,55.0,370.0,0.0,1.7,-0.0324,0.414151,higher feature -> lower survival_target
dcis_H_original_firstorder_RootMeanSquared_mean,dcis,H,firstorder,RootMeanSquared,mean,0.001941,0.000616,0.001902,0.001979,0.317,149,173.0,52.0,411.0,0.1,2.3,-0.0429,0.280405,higher feature -> lower survival_target
tumor_H_original_firstorder_10Percentile_std,tumor,H,firstorder,10Percentile,std,0.001929,0.000671,0.001887,0.00197,0.348,150,183.0,44.0,416.0,0.3,3.7,0.0083,0.833835,higher feature -> higher survival_target
stroma_H_original_firstorder_RootMeanSquared_mean,stroma,H,firstorder,RootMeanSquared,mean,0.001918,0.000546,0.001884,0.001952,0.285,151,173.0,56.0,374.0,0.1,1.8,-0.1012,0.010659,higher feature -> lower survival_target
stroma_H_original_firstorder_Skewness_std,stroma,H,firstorder,Skewness,std,0.001896,0.000637,0.001857,0.001936,0.336,152,186.0,49.0,374.0,0.1,2.8,-0.0931,0.018891,higher feature -> lower survival_target
tils_E_original_firstorder_Energy_std,tils,E,firstorder,Energy,std,0.001894,0.000539,0.001861,0.001928,0.284,153,184.0,61.0,388.0,0.0,1.5,-0.0053,0.894252,higher feature -> lower survival_target
muscle_E_original_firstorder_RootMeanSquared_std,muscle,E,firstorder,RootMeanSquared,std,0.001889,0.000609,0.001851,0.001927,0.323,154,194.0,52.0,385.0,0.0,2.3,-0.1584,6e-05,higher feature -> lower survival_target
tils_E_original_firstorder_TotalEnergy_std,tils,E,firstorder,TotalEnergy,std,0.001888,0.000549,0.001854,0.001922,0.291,155,182.5,58.0,393.0,0.0,1.5,-0.0053,0.894252,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_mean,muscle,H,firstorder,Median,mean,0.001887,0.000685,0.001844,0.001929,0.363,156,194.0,44.0,416.0,0.2,3.7,0.1111,0.005028,higher feature -> higher survival_target
tils_E_original_firstorder_InterquartileRange_mean,tils,E,firstorder,InterquartileRange,mean,0.001865,0.000611,0.001827,0.001903,0.328,157,194.0,53.0,413.0,0.2,1.9,0.1012,0.010647,higher feature -> higher survival_target
adipose_H_original_firstorder_RootMeanSquared_mean,adipose,H,firstorder,RootMeanSquared,mean,0.001865,0.000533,0.001832,0.001898,0.286,158,182.0,58.0,393.0,0.1,1.3,0.1374,0.000511,higher feature -> higher survival_target
muscle_E_original_firstorder_Skewness_std,muscle,E,firstorder,Skewness,std,0.001856,0.000605,0.001819,0.001894,0.326,159,194.0,53.0,407.0,0.1,2.3,0.0096,0.809662,higher feature -> higher survival_target
dcis_H_original_firstorder_Kurtosis_mean,dcis,H,firstorder,Kurtosis,mean,0.001856,0.000497,0.001825,0.001887,0.268,160,184.5,63.0,377.0,0.0,0.9,-0.0171,0.667329,higher feature -> lower survival_target
tils_H_original_firstorder_MeanAbsoluteDeviation_mean,tils,H,firstorder,MeanAbsoluteDeviation,mean,0.001856,0.000518,0.001824,0.001888,0.279,161,186.0,62.0,389.0,0.0,1.6,-0.0378,0.34144,higher feature -> lower survival_target
adipose_H_original_firstorder_Energy_mean,adipose,H,firstorder,Energy,mean,0.001839,0.000513,0.001807,0.001871,0.279,162,185.0,68.0,392.0,0.0,1.2,0.1151,0.00365,higher feature -> higher survival_target
adipose_H_original_firstorder_TotalEnergy_mean,adipose,H,firstorder,TotalEnergy,mean,0.001837,0.000518,0.001805,0.001869,0.282,163,184.0,69.0,394.0,0.0,1.3,0.1151,0.00365,higher feature -> higher survival_target
dcis_E_original_firstorder_Uniformity_mean,dcis,E,firstorder,Uniformity,mean,0.001835,0.00066,0.001795,0.001876,0.36,164,204.0,53.0,435.0,0.3,2.2,-0.0779,0.049586,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.001829,0.000584,0.001792,0.001865,0.319,165,197.0,60.0,387.0,0.2,1.3,-0.14,0.000398,higher feature -> lower survival_target
dcis_E_original_firstorder_RootMeanSquared_std,dcis,E,firstorder,RootMeanSquared,std,0.001828,0.000606,0.001791,0.001866,0.332,166,203.0,56.0,411.0,0.3,1.9,-0.0423,0.286868,higher feature -> lower survival_target
tdlu_E_original_firstorder_Variance_std,tdlu,E,firstorder,Variance,std,0.001827,0.000504,0.001796,0.001858,0.276,167,194.0,64.0,385.0,0.1,1.0,-0.0721,0.069284,higher feature -> lower survival_target
tils_H_original_firstorder_90Percentile_mean,tils,H,firstorder,90Percentile,mean,0.001827,0.000547,0.001793,0.001861,0.299,168,198.0,61.0,402.0,0.0,1.5,-0.0232,0.559126,higher feature -> lower survival_target
stroma_E_original_firstorder_InterquartileRange_std,stroma,E,firstorder,InterquartileRange,std,0.001819,0.000529,0.001786,0.001852,0.291,169,197.0,59.0,420.0,0.0,1.3,-0.0394,0.320747,higher feature -> lower survival_target
dcis_H_original_firstorder_Energy_mean,dcis,H,firstorder,Energy,mean,0.001817,0.000527,0.001785,0.00185,0.29,170,197.0,63.0,409.1,0.0,0.8,-0.0443,0.264234,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_mean,dcis,H,firstorder,TotalEnergy,mean,0.001817,0.000524,0.001785,0.00185,0.289,171,195.0,65.0,407.0,0.0,0.7,-0.0443,0.264234,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.001809,0.000597,0.001772,0.001846,0.33,172,210.0,56.0,411.0,0.1,2.0,0.0035,0.929277,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001794,0.000492,0.001764,0.001825,0.274,173,200.0,64.9,388.0,0.0,1.2,0.0278,0.483435,higher feature -> higher survival_target
stroma_H_original_firstorder_10Percentile_std,stroma,H,firstorder,10Percentile,std,0.001793,0.000532,0.00176,0.001826,0.297,174,203.0,61.0,403.0,0.0,1.5,-0.0982,0.013181,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.001788,0.000624,0.001749,0.001827,0.349,175,216.5,60.0,423.0,0.2,1.4,-0.0306,0.440347,higher feature -> lower survival_target
tdlu_H_original_firstorder_Mean_std,tdlu,H,firstorder,Mean,std,0.001785,0.000672,0.001743,0.001827,0.377,176,222.0,49.0,439.0,0.3,2.9,-0.1602,5e-05,higher feature -> lower survival_target
tils_H_original_firstorder_Entropy_mean,tils,H,firstorder,Entropy,mean,0.001781,0.000556,0.001747,0.001816,0.312,177,206.0,61.0,422.0,0.0,1.8,0.0361,0.36317,higher feature -> higher survival_target
tils_H_original_firstorder_10Percentile_mean,tils,H,firstorder,10Percentile,mean,0.00178,0.000612,0.001742,0.001818,0.344,178,215.0,54.0,418.0,0.3,2.3,-0.0164,0.678838,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_mean,vessels,E,firstorder,10Percentile,mean,0.00178,0.000545,0.001746,0.001814,0.306,179,206.5,64.0,431.0,0.0,1.2,-0.0178,0.653975,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_std,vessels,E,firstorder,Mean,std,0.001777,0.0006,0.00174,0.001814,0.338,180,220.0,50.0,413.0,0.1,2.6,-0.1206,0.002308,higher feature -> lower survival_target
adipose_H_original_firstorder_Median_std,adipose,H,firstorder,Median,std,0.001769,0.000531,0.001736,0.001802,0.3,181,214.0,63.0,402.0,0.1,0.9,0.0292,0.462083,higher feature -> higher survival_target
adipose_E_original_firstorder_Entropy_mean,adipose,E,firstorder,Entropy,mean,0.001769,0.000474,0.001739,0.001798,0.268,182,201.5,69.0,415.0,0.0,0.3,-0.012,0.762194,higher feature -> lower survival_target
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_std,stroma,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001767,0.000495,0.001737,0.001798,0.28,183,204.0,68.0,408.0,0.0,1.0,-0.0411,0.300886,higher feature -> lower survival_target
adipose_E_original_firstorder_90Percentile_mean,adipose,E,firstorder,90Percentile,mean,0.001764,0.000472,0.001734,0.001793,0.268,184,203.0,68.0,410.0,0.0,0.6,-0.1146,0.003804,higher feature -> lower survival_target
stroma_E_original_firstorder_Uniformity_mean,stroma,E,firstorder,Uniformity,mean,0.001761,0.000565,0.001726,0.001796,0.321,185,214.0,60.0,426.0,0.0,1.1,-0.0585,0.140602,higher feature -> lower survival_target
adipose_H_original_firstorder_InterquartileRange_std,adipose,H,firstorder,InterquartileRange,std,0.001758,0.00047,0.001729,0.001788,0.267,186,206.0,67.0,394.0,0.0,0.8,0.0224,0.572479,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.001758,0.000586,0.001722,0.001794,0.333,187,214.0,57.0,418.0,0.1,1.8,-0.1009,0.010878,higher feature -> lower survival_target
adipose_E_original_firstorder_Mean_mean,adipose,E,firstorder,Mean,mean,0.001757,0.000529,0.001724,0.00179,0.301,188,207.0,65.0,433.1,0.0,0.8,-0.0517,0.193006,higher feature -> lower survival_target
tdlu_E_original_firstorder_Mean_std,tdlu,E,firstorder,Mean,std,0.001753,0.000751,0.001706,0.0018,0.429,189,243.5,39.0,442.0,0.5,3.8,-0.1463,0.000214,higher feature -> lower survival_target
adipose_H_original_firstorder_Mean_std,adipose,H,firstorder,Mean,std,0.001752,0.000458,0.001724,0.001781,0.261,190,205.5,76.0,401.0,0.0,0.6,0.0178,0.654707,higher feature -> higher survival_target
tils_H_original_firstorder_Uniformity_mean,tils,H,firstorder,Uniformity,mean,0.00175,0.000568,0.001715,0.001786,0.324,191,220.0,56.0,425.0,0.0,1.6,-0.0642,0.105884,higher feature -> lower survival_target
vessels_E_original_firstorder_InterquartileRange_std,vessels,E,firstorder,InterquartileRange,std,0.001749,0.000514,0.001718,0.001781,0.294,192,221.0,63.0,407.0,0.0,1.2,-0.1576,6.5e-05,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.001745,0.000521,0.001713,0.001778,0.299,193,218.0,65.0,409.0,0.1,1.2,0.0426,0.283836,higher feature -> higher survival_target
adipose_H_original_firstorder_Kurtosis_std,adipose,H,firstorder,Kurtosis,std,0.001743,0.000517,0.001711,0.001775,0.297,194,217.0,60.9,388.0,0.1,1.4,-0.1298,0.001037,higher feature -> lower survival_target
tumor_H_original_firstorder_10Percentile_mean,tumor,H,firstorder,10Percentile,mean,0.00174,0.00054,0.001707,0.001774,0.31,195,220.0,67.0,420.0,0.1,1.0,0.0117,0.76907,higher feature -> higher survival_target
tdlu_E_original_firstorder_Median_std,tdlu,E,firstorder,Median,std,0.001739,0.000737,0.001694,0.001785,0.424,196,245.0,42.0,442.0,0.1,3.5,-0.1441,0.000266,higher feature -> lower survival_target
vessels_H_original_firstorder_Kurtosis_std,vessels,H,firstorder,Kurtosis,std,0.001738,0.000517,0.001706,0.00177,0.298,197,215.5,66.0,413.1,0.0,1.3,-0.0417,0.29419,higher feature -> lower survival_target
stroma_H_original_firstorder_MeanAbsoluteDeviation_mean,stroma,H,firstorder,MeanAbsoluteDeviation,mean,0.001728,0.000539,0.001694,0.001761,0.312,198,224.0,65.0,415.0,0.1,1.6,-0.0989,0.012544,higher feature -> lower survival_target
adipose_H_original_firstorder_RootMeanSquared_std,adipose,H,firstorder,RootMeanSquared,std,0.001726,0.000479,0.001697,0.001756,0.278,199,217.0,69.0,412.0,0.0,0.6,-0.0144,0.717281,higher feature -> lower survival_target
dcis_E_original_firstorder_Entropy_std,dcis,E,firstorder,Entropy,std,0.001725,0.000822,0.001674,0.001776,0.477,200,258.5,35.0,446.0,0.9,3.9,-0.0551,0.16481,higher feature -> lower survival_target
adipose_H_original_firstorder_Energy_std,adipose,H,firstorder,Energy,std,0.001725,0.000511,0.001693,0.001757,0.296,201,219.5,71.0,424.0,0.0,0.8,-0.0044,0.912375,higher feature -> lower survival_target
dcis_E_original_firstorder_RootMeanSquared_mean,dcis,E,firstorder,RootMeanSquared,mean,0.001723,0.000606,0.001685,0.00176,0.352,202,224.5,59.0,447.0,0.0,1.3,0.0363,0.360549,higher feature -> higher survival_target
adipose_H_original_firstorder_TotalEnergy_std,adipose,H,firstorder,TotalEnergy,std,0.001721,0.000513,0.001689,0.001753,0.298,203,225.0,69.0,428.0,0.0,0.9,-0.0044,0.912375,higher feature -> lower survival_target
tumor_H_original_firstorder_Entropy_std,tumor,H,firstorder,Entropy,std,0.00172,0.000617,0.001682,0.001758,0.359,204,234.0,60.0,430.0,0.2,2.0,-0.143,0.000298,higher feature -> lower survival_target
tdlu_H_original_firstorder_RootMeanSquared_std,tdlu,H,firstorder,RootMeanSquared,std,0.001719,0.000659,0.001678,0.001759,0.383,205,236.5,49.0,448.1,0.1,2.9,-0.1744,1e-05,higher feature -> lower survival_target
adipose_E_original_firstorder_Skewness_mean,adipose,E,firstorder,Skewness,mean,0.001718,0.00046,0.001689,0.001747,0.268,206,220.0,73.0,407.0,0.0,0.8,-0.0297,0.453992,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_std,tumor,E,firstorder,Range,std,0.001717,0.00116,0.001645,0.001788,0.676,207,296.0,26.0,470.0,1.9,7.9,0.1276,0.001258,higher feature -> higher survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_std,tdlu,E,firstorder,MeanAbsoluteDeviation,std,0.001715,0.00042,0.001689,0.001741,0.245,208,211.0,81.0,403.0,0.0,0.6,-0.0972,0.014182,higher feature -> lower survival_target
tumor_E_original_firstorder_Maximum_std,tumor,E,firstorder,Maximum,std,0.001713,0.001156,0.001641,0.001785,0.675,209,298.5,27.0,470.0,1.9,7.5,0.1276,0.001258,higher feature -> higher survival_target
muscle_E_original_firstorder_Kurtosis_std,muscle,E,firstorder,Kurtosis,std,0.001708,0.000572,0.001673,0.001744,0.335,210,231.5,55.0,437.0,0.1,1.5,0.0349,0.37987,higher feature -> higher survival_target
tdlu_H_original_firstorder_TotalEnergy_std,tdlu,H,firstorder,TotalEnergy,std,0.001708,0.000601,0.001671,0.001745,0.352,211,236.0,54.0,430.0,0.1,2.0,-0.0933,0.018539,higher feature -> lower survival_target
tumor_E_original_firstorder_Maximum_mean,tumor,E,firstorder,Maximum,mean,0.001708,0.00115,0.001637,0.001779,0.673,212,294.0,26.0,470.0,1.3,7.9,-0.1276,0.001256,higher feature -> lower survival_target
tdlu_H_original_firstorder_Energy_std,tdlu,H,firstorder,Energy,std,0.001707,0.000605,0.00167,0.001745,0.354,213,240.0,55.0,436.0,0.2,1.9,-0.0933,0.018539,higher feature -> lower survival_target
tils_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001706,0.000493,0.001676,0.001737,0.289,214,218.0,68.9,426.0,0.0,0.7,-0.0069,0.861616,higher feature -> lower survival_target
tdlu_H_original_firstorder_10Percentile_std,tdlu,H,firstorder,10Percentile,std,0.001706,0.000522,0.001673,0.001738,0.306,215,228.5,64.0,426.0,0.0,0.9,-0.0242,0.541943,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_mean,tumor,E,firstorder,Range,mean,0.001705,0.001156,0.001633,0.001776,0.678,216,296.5,25.0,470.0,1.7,7.6,-0.1276,0.001256,higher feature -> lower survival_target
dcis_E_original_firstorder_Energy_mean,dcis,E,firstorder,Energy,mean,0.001703,0.000544,0.001669,0.001736,0.32,217,232.0,68.0,445.0,0.0,1.0,0.03,0.450552,higher feature -> higher survival_target
stroma_H_original_firstorder_Mean_mean,stroma,H,firstorder,Mean,mean,0.001698,0.000421,0.001672,0.001724,0.248,218,213.0,82.0,413.0,0.0,0.2,-0.069,0.081953,higher feature -> lower survival_target
tumor_E_original_firstorder_Median_mean,tumor,E,firstorder,Median,mean,0.001697,0.000454,0.001669,0.001726,0.268,219,219.0,81.0,419.0,0.0,0.3,0.0391,0.324478,higher feature -> higher survival_target
dcis_E_original_firstorder_TotalEnergy_mean,dcis,E,firstorder,TotalEnergy,mean,0.001696,0.000541,0.001663,0.00173,0.319,220,236.5,68.0,449.0,0.0,1.0,0.03,0.450552,higher feature -> higher survival_target
muscle_H_original_firstorder_Kurtosis_mean,muscle,H,firstorder,Kurtosis,mean,0.001687,0.000455,0.001659,0.001716,0.269,221,227.5,75.0,403.0,0.0,0.5,-0.1225,0.001964,higher feature -> lower survival_target
stroma_E_original_firstorder_90Percentile_mean,stroma,E,firstorder,90Percentile,mean,0.001684,0.000417,0.001658,0.001709,0.248,222,221.0,87.0,416.0,0.0,0.1,0.0242,0.542262,higher feature -> higher survival_target
tils_E_original_firstorder_Entropy_std,tils,E,firstorder,Entropy,std,0.001682,0.000498,0.001651,0.001713,0.296,223,234.0,69.0,414.0,0.0,1.5,-0.0934,0.018511,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_std,adipose,H,firstorder,Variance,std,0.001679,0.000691,0.001636,0.001722,0.412,224,257.0,47.0,438.0,0.7,2.9,-0.0559,0.15885,higher feature -> lower survival_target
dcis_H_original_firstorder_90Percentile_std,dcis,H,firstorder,90Percentile,std,0.001676,0.000499,0.001645,0.001707,0.298,225,232.0,68.0,427.0,0.0,1.3,-0.0767,0.05304,higher feature -> lower survival_target
tdlu_H_original_firstorder_Kurtosis_std,tdlu,H,firstorder,Kurtosis,std,0.001675,0.000495,0.001645,0.001706,0.295,226,231.5,69.0,426.0,0.0,0.5,-0.1155,0.003544,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_std,vessels,H,firstorder,10Percentile,std,0.001674,0.000514,0.001643,0.001706,0.307,227,237.0,68.0,435.0,0.0,1.1,0.0143,0.719473,higher feature -> higher survival_target
vessels_E_original_firstorder_Variance_std,vessels,E,firstorder,Variance,std,0.00167,0.000474,0.001641,0.0017,0.284,228,237.0,70.0,405.0,0.1,0.8,-0.1364,0.000565,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.001667,0.000454,0.001639,0.001695,0.273,229,228.0,76.0,428.0,0.0,0.3,-0.0161,0.685741,higher feature -> lower survival_target
tdlu_E_original_firstorder_90Percentile_std,tdlu,E,firstorder,90Percentile,std,0.001666,0.000543,0.001632,0.001699,0.326,230,246.0,64.0,431.0,0.0,1.2,-0.1262,0.001424,higher feature -> lower survival_target
tils_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001663,0.000488,0.001633,0.001693,0.294,231,233.5,71.0,432.0,0.0,1.0,0.0928,0.019215,higher feature -> higher survival_target
muscle_E_original_firstorder_Kurtosis_mean,muscle,E,firstorder,Kurtosis,mean,0.001662,0.000442,0.001634,0.001689,0.266,232,230.5,82.0,421.0,0.0,0.4,0.019,0.632301,higher feature -> higher survival_target
tdlu_E_original_firstorder_InterquartileRange_std,tdlu,E,firstorder,InterquartileRange,std,0.001661,0.000378,0.001637,0.001684,0.228,233,224.0,94.0,401.0,0.0,0.3,-0.0892,0.024483,higher feature -> lower survival_target
tils_H_original_firstorder_InterquartileRange_mean,tils,H,firstorder,InterquartileRange,mean,0.001657,0.000487,0.001627,0.001688,0.294,234,237.5,73.0,429.0,0.0,0.6,0.0152,0.702028,higher feature -> higher survival_target
vessels_E_original_firstorder_Uniformity_mean,vessels,E,firstorder,Uniformity,mean,0.001656,0.000543,0.001622,0.00169,0.328,235,240.5,63.0,445.0,0.1,1.1,-0.0637,0.108439,higher feature -> lower survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001653,0.000468,0.001624,0.001682,0.283,236,236.0,73.0,426.0,0.0,0.6,-0.0173,0.663716,higher feature -> lower survival_target
stroma_H_original_firstorder_InterquartileRange_mean,stroma,H,firstorder,InterquartileRange,mean,0.001653,0.000447,0.001625,0.00168,0.271,237,233.0,78.0,428.0,0.0,0.8,-0.0653,0.100044,higher feature -> lower survival_target
stroma_H_original_firstorder_Median_mean,stroma,H,firstorder,Median,mean,0.001651,0.000455,0.001623,0.001679,0.275,238,235.5,77.0,425.0,0.0,0.7,-0.0407,0.305617,higher feature -> lower survival_target
stroma_H_original_firstorder_Kurtosis_mean,stroma,H,firstorder,Kurtosis,mean,0.001651,0.000408,0.001626,0.001676,0.247,239,234.0,91.0,416.0,0.0,0.0,0.0189,0.63475,higher feature -> higher survival_target
tdlu_E_original_firstorder_Skewness_mean,tdlu,E,firstorder,Skewness,mean,0.001649,0.000488,0.001619,0.00168,0.296,240,236.0,74.0,429.0,0.1,0.6,-0.0406,0.307098,higher feature -> lower survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.001642,0.00043,0.001616,0.001669,0.262,241,237.0,83.0,428.0,0.0,0.3,-0.0318,0.423143,higher feature -> lower survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,E,firstorder,MeanAbsoluteDeviation,mean,0.001639,0.000452,0.001611,0.001667,0.276,242,237.0,81.9,428.0,0.0,0.5,0.0668,0.092332,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.001637,0.000404,0.001612,0.001662,0.247,243,235.5,84.0,416.0,0.0,0.1,-0.0595,0.134101,higher feature -> lower survival_target
tdlu_E_original_firstorder_RootMeanSquared_std,tdlu,E,firstorder,RootMeanSquared,std,0.001634,0.000631,0.001595,0.001673,0.386,244,277.5,49.0,441.0,0.1,2.7,-0.1463,0.000215,higher feature -> lower survival_target
