feature,region,perm_mean,perm_std,impurity_mean
lamina_H_original_firstorder_Mean_mean,lamina,9.442584641028429e-06,0.00021288245640213656,0.003784
urothelium_E_original_firstorder_TotalEnergy_mean,urothelium,8.28648744434224e-06,0.0002046616936475825,0.001501
urothelium_E_original_firstorder_Range_std,urothelium,8.265823962438912e-06,0.00016319617765011402,0.001334
tumor_H_original_firstorder_Median_std,tumor,7.17189668522078e-06,0.00024124048831909744,0.001706
adipose_H_original_firstorder_Energy_std,adipose,4.982001194553387e-06,0.00028630446839941607,0.001811
tumor_E_original_firstorder_Skewness_mean,tumor,1.682865293128888e-06,0.0001462809757582979,0.00127
immune_E_original_firstorder_Range_mean,immune,1.4777914929653413e-06,9.377949222345728e-06,0.0
vessels_H_original_firstorder_Range_mean,vessels,3.8717490074002826e-07,4.5075973895099687e-07,1e-06
vessels_H_original_firstorder_Maximum_std,vessels,2.048690577849399e-07,1.502751814056962e-06,1e-06
lamina_E_original_firstorder_Maximum_std,lamina,1.0981745648397379e-07,3.2442854235893297e-07,1e-06
immune_E_original_firstorder_Maximum_mean,immune,2.8773185056785167e-08,8.631955524437038e-08,0.0
immune_H_original_firstorder_Maximum_std,immune,5.551115123125783e-17,1.0235750533041807e-16,0.0
lamina_H_original_firstorder_Range_std,lamina,3.3306690738754695e-17,9.992007221626409e-17,0.0
necrosis_E_original_firstorder_Maximum_std,necrosis,2.2204460492503132e-17,4.440892098500627e-17,0.0
lamina_H_original_firstorder_Maximum_mean,lamina,2.2204460492503132e-17,9.678699938266253e-17,0.0
necrosis_E_original_firstorder_Range_mean,necrosis,1.1102230246251566e-17,9.222205069512408e-17,0.0
immune_E_original_firstorder_Maximum_std,immune,1.1102230246251566e-17,1.260970960048685e-16,0.0
lamina_H_original_firstorder_Maximum_std,lamina,0.0,8.599750569898517e-17,0.0
lamina_H_original_firstorder_Range_mean,lamina,0.0,8.599750569898517e-17,0.0
immune_E_original_firstorder_Range_std,immune,-2.2204460492503132e-17,1.631687946612622e-16,0.0
vessels_H_original_firstorder_Maximum_mean,vessels,-2.2204460492503132e-17,1.3866681133119837e-16,1e-06
immune_H_original_firstorder_Maximum_mean,immune,-2.2204460492503132e-17,1.0877919644084146e-16,0.0
immune_H_original_firstorder_Range_mean,immune,-3.3306690738754695e-17,1.318316798730503e-16,0.0
immune_H_original_firstorder_Range_std,immune,-3.3306690738754695e-17,1.318316798730503e-16,0.0
necrosis_E_original_firstorder_Maximum_mean,necrosis,-2.641691299043458e-09,7.925074045160111e-09,0.0
adipose_E_original_firstorder_Range_std,adipose,-8.014953857271579e-08,7.566196569058453e-07,2e-06
adipose_E_original_firstorder_Maximum_mean,adipose,-2.875956513936906e-07,6.505145352193799e-06,2e-06
necrosis_E_original_firstorder_Range_std,necrosis,-3.010716506768318e-07,5.438959822042177e-17,0.0
urothelium_H_original_firstorder_Maximum_std,urothelium,-4.935904099778731e-07,2.240183790673566e-06,4e-06
tumor_E_original_firstorder_Range_mean,tumor,-6.215516528684795e-07,4.343843592866544e-06,3e-06
urothelium_H_original_firstorder_Range_std,urothelium,-1.112625960619784e-06,1.4936523181714316e-16,3e-06
urothelium_E_original_firstorder_MeanAbsoluteDeviation_std,urothelium,-1.6605611878661718e-06,0.0006057343040156229,0.003034
vessels_H_original_firstorder_Range_std,vessels,-2.0346804555537725e-06,1.5252665323928857e-05,1e-06
lamina_E_original_firstorder_Range_mean,lamina,-2.0497007923392375e-06,4.042536154047482e-07,1e-06
tumor_E_original_firstorder_Maximum_mean,tumor,-2.1717892587092003e-06,1.274113365432675e-05,4e-06
urothelium_H_original_firstorder_Range_mean,urothelium,-2.3175202345959713e-06,3.6533348978345728e-06,4e-06
lamina_E_original_firstorder_Maximum_mean,lamina,-3.4085084616997108e-06,5.898971232172825e-06,1e-06
urothelium_E_original_firstorder_TotalEnergy_std,urothelium,-4.226952508734616e-06,0.00018074679334767043,0.001385
muscularis_H_original_firstorder_Variance_std,muscularis,-5.70503684680368e-06,0.0002786822363642932,0.00133
lamina_E_original_firstorder_Energy_std,lamina,-5.75629973043057e-06,0.0002492990322226414,0.001367
adipose_E_original_firstorder_Range_mean,adipose,-6.051490359992861e-06,7.091893334564382e-08,2e-06
tumor_H_original_firstorder_Kurtosis_mean,tumor,-6.168112713633711e-06,0.0003536990784199086,0.001753
urothelium_H_original_firstorder_Maximum_mean,urothelium,-6.435623567146998e-06,7.378395095036733e-06,3e-06
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,-1.011322699974171e-05,0.0004990845495005219,0.001045
adipose_E_original_firstorder_Maximum_std,adipose,-1.2383360352941075e-05,1.1295452108630852e-05,2e-06
muscularis_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscularis,-1.2970420503544133e-05,0.0007336251677976105,0.002598
muscularis_H_original_firstorder_Energy_mean,muscularis,-1.3002950308771411e-05,0.00020433020192132335,0.002545
lamina_E_original_firstorder_Range_std,lamina,-1.3355641316314947e-05,7.2540362928150476e-06,1e-06
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,-1.3602784739263906e-05,0.00018468080519051295,0.001474
lamina_E_original_firstorder_Mean_std,lamina,-1.4236702358561004e-05,0.00020755953215399257,0.001375
immune_E_original_firstorder_Median_mean,immune,-1.6428931947387594e-05,0.00023687027029340306,0.001061
vessels_E_original_firstorder_Maximum_mean,vessels,-1.8512118165303627e-05,3.4655412781309967e-05,0.000332
tumor_E_original_firstorder_Variance_mean,tumor,-2.119400073263833e-05,0.0001165648049329751,0.001886
lamina_H_original_firstorder_Variance_mean,lamina,-2.1912765199394445e-05,0.00011459017624304782,0.0016
urothelium_E_original_firstorder_Variance_std,urothelium,-2.328576153040052e-05,0.00030933759302592125,0.001801
muscularis_H_original_firstorder_Mean_mean,muscularis,-2.354269403032072e-05,0.00023906707740067824,0.002619
muscularis_H_original_firstorder_TotalEnergy_std,muscularis,-2.4884241536216044e-05,0.00021270665755440067,0.002021
lamina_E_original_firstorder_Kurtosis_mean,lamina,-2.5722852350673618e-05,0.00014395120448224845,0.00133
muscularis_E_original_firstorder_RootMeanSquared_mean,muscularis,-2.7493135341249976e-05,7.57092101520517e-05,0.001294
lamina_E_original_firstorder_Uniformity_mean,lamina,-3.066497868889906e-05,0.0001474033854184555,0.001615
adipose_E_original_firstorder_TotalEnergy_mean,adipose,-3.2326615927802395e-05,6.965817793685173e-05,0.000848
muscularis_H_original_firstorder_Skewness_std,muscularis,-4.823585570620237e-05,0.0006647946200490794,0.002424
urothelium_E_original_firstorder_Uniformity_mean,urothelium,-4.9869698242266394e-05,0.00019802859799713268,0.001664
necrosis_E_original_firstorder_TotalEnergy_std,necrosis,-5.076772779991634e-05,0.0002497468598940778,0.001656
necrosis_E_original_firstorder_RobustMeanAbsoluteDeviation_std,necrosis,-5.2943744869748954e-05,0.0007156056096100195,0.004033
urothelium_E_original_firstorder_InterquartileRange_std,urothelium,-5.3191134521335395e-05,0.0007167726552216018,0.002076
urothelium_E_original_firstorder_Maximum_std,urothelium,-5.369122449164765e-05,7.540816123905318e-05,0.001338
necrosis_E_original_firstorder_Mean_std,necrosis,-5.5538431783730416e-05,0.0003202612144279773,0.002028
urothelium_E_original_firstorder_Entropy_mean,urothelium,-5.759277484999048e-05,0.00023716044622010856,0.001509
urothelium_H_original_firstorder_Variance_std,urothelium,-5.908053398830937e-05,0.00021983989512747618,0.002789
muscularis_E_original_firstorder_TotalEnergy_mean,muscularis,-5.9182458013951056e-05,0.00012573585164357438,0.001259
muscularis_H_original_firstorder_Variance_mean,muscularis,-6.10019876605028e-05,0.0001809673116959778,0.002203
urothelium_H_original_firstorder_Energy_std,urothelium,-6.121851245430854e-05,0.00021195356842472024,0.003689
lamina_H_original_firstorder_Energy_std,lamina,-7.187818190178552e-05,0.00020634933942912265,0.001106
necrosis_E_original_firstorder_RootMeanSquared_mean,necrosis,-7.550035139950451e-05,0.00043417039887719765,0.001562
urothelium_H_original_firstorder_Skewness_std,urothelium,-7.773955665031362e-05,0.0006629988444774465,0.001719
immune_H_original_firstorder_InterquartileRange_std,immune,-7.879572725101313e-05,0.0004552928398300916,0.003219
adipose_E_original_firstorder_Kurtosis_mean,adipose,-8.229218773684322e-05,0.00021968667388458477,0.00133
vessels_E_original_firstorder_Energy_mean,vessels,-8.292954854286494e-05,0.00015893039065034684,0.000887
muscularis_H_original_firstorder_10Percentile_mean,muscularis,-8.736956887055447e-05,0.0002683587139371114,0.001617
muscularis_E_original_firstorder_Energy_mean,muscularis,-8.845515511951563e-05,9.914775446965108e-05,0.001259
urothelium_H_original_firstorder_RootMeanSquared_mean,urothelium,-9.090261322223237e-05,0.00025660500500692676,0.001875
vessels_E_original_firstorder_Range_std,vessels,-9.136008578187748e-05,9.80699084882369e-05,0.000333
immune_E_original_firstorder_Skewness_std,immune,-9.159504259178552e-05,0.000298107886691242,0.001589
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,-9.284889798474305e-05,0.00011337990401092208,0.000838
urothelium_E_original_firstorder_Maximum_mean,urothelium,-9.304588498360022e-05,0.00012536801220003557,0.001346
tumor_H_original_firstorder_TotalEnergy_std,tumor,-9.797710472547738e-05,0.0002152276477724321,0.001652
muscularis_H_original_firstorder_TotalEnergy_mean,muscularis,-9.851776002810509e-05,0.00021816693551827827,0.00254
tumor_H_original_firstorder_TotalEnergy_mean,tumor,-9.867224328976575e-05,0.0001311202659472904,0.00208
immune_E_original_firstorder_InterquartileRange_mean,immune,-9.903194237902424e-05,0.00014928206369535193,0.001193
necrosis_H_original_firstorder_Energy_std,necrosis,-0.00010032250430338507,0.000350823805623289,0.002556
necrosis_H_original_firstorder_Variance_std,necrosis,-0.0001004614128113479,0.000700660631995407,0.001786
urothelium_H_original_firstorder_InterquartileRange_std,urothelium,-0.00010457350657147035,0.0003622990235976335,0.002617
muscularis_E_original_firstorder_TotalEnergy_std,muscularis,-0.00010621179504758383,0.00023642858256457924,0.001428
adipose_E_original_firstorder_Median_std,adipose,-0.00010633352946439744,0.00011939830616730524,0.001315
immune_E_original_firstorder_90Percentile_mean,immune,-0.00010709413185044925,0.00010033916225591038,0.001153
lamina_H_original_firstorder_Uniformity_mean,lamina,-0.00010820455826697773,0.00019921662807226732,0.003809
urothelium_H_original_firstorder_Energy_mean,urothelium,-0.00010829427575836936,0.00014897159361697257,0.002381
immune_E_original_firstorder_TotalEnergy_mean,immune,-0.0001090375535169441,0.00022838065780250884,0.001055
vessels_E_original_firstorder_Skewness_mean,vessels,-0.00011264357604000575,0.0002948745352335909,0.001239
muscularis_H_original_firstorder_90Percentile_std,muscularis,-0.00011483590503706953,0.0010080064958822943,0.001661
vessels_E_original_firstorder_InterquartileRange_mean,vessels,-0.00012933229898939302,0.00015272573029354394,0.001029
muscularis_E_original_firstorder_Variance_mean,muscularis,-0.00013066838165654016,0.00015287900160136091,0.001809
lamina_H_original_firstorder_TotalEnergy_mean,lamina,-0.00013210212044171277,0.00012668870117877088,0.001799
immune_E_original_firstorder_90Percentile_std,immune,-0.00013534709642666344,0.00026571591038946995,0.001404
muscularis_H_original_firstorder_Energy_std,muscularis,-0.0001458538852135649,0.00026935951387471827,0.002012
vessels_H_original_firstorder_Entropy_mean,vessels,-0.00015167431449611968,0.00017542279602080618,0.001396
immune_E_original_firstorder_Uniformity_mean,immune,-0.00015314172439498953,0.00017359476996414047,0.001196
adipose_E_original_firstorder_Entropy_std,adipose,-0.0001596358884590532,0.00021471124824731704,0.001507
urothelium_H_original_firstorder_Skewness_mean,urothelium,-0.00016156445190113056,0.000253418859495003,0.001942
immune_H_original_firstorder_Energy_std,immune,-0.00016567655535624227,0.00018740203274620284,0.001734
necrosis_H_original_firstorder_Mean_std,necrosis,-0.0001688910293607626,0.0005749885652111282,0.002304
immune_E_original_firstorder_MeanAbsoluteDeviation_mean,immune,-0.00017499361962859395,0.00038135341354413017,0.001149
necrosis_H_original_firstorder_Median_std,necrosis,-0.00019236487647465993,0.0003262818194325796,0.002118
urothelium_E_original_firstorder_RobustMeanAbsoluteDeviation_std,urothelium,-0.00019853498624059496,0.0007281612552973821,0.002408
immune_E_original_firstorder_Energy_mean,immune,-0.00020072038179629325,0.000143393388010528,0.00105
vessels_E_original_firstorder_Variance_mean,vessels,-0.00020189076297777442,0.0004005108095357042,0.000996
immune_E_original_firstorder_Median_std,immune,-0.00020332405511089836,0.00024880542850729416,0.001258
necrosis_H_original_firstorder_InterquartileRange_mean,necrosis,-0.00020930010772562957,0.0006942365238266944,0.002643
adipose_H_original_firstorder_Mean_std,adipose,-0.00021417626833902803,0.0009145408465990614,0.002529
vessels_H_original_firstorder_MeanAbsoluteDeviation_mean,vessels,-0.0002160629820230242,0.0002351604418850869,0.001716
urothelium_E_original_firstorder_RootMeanSquared_mean,urothelium,-0.00021629226041235404,0.0001936832434756479,0.001482
lamina_H_original_firstorder_90Percentile_mean,lamina,-0.0002165523632399191,0.00014288331294760363,0.002201
adipose_E_original_firstorder_RootMeanSquared_std,adipose,-0.00021936566415229342,0.00025230199990080074,0.001618
urothelium_E_original_firstorder_Mean_mean,urothelium,-0.00022196461378704013,0.0001752336154378038,0.001372
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,adipose,-0.00022362600557628286,0.00011771532999071591,0.001029
tumor_E_original_firstorder_MeanAbsoluteDeviation_std,tumor,-0.00022422827262944534,0.0009852469601004568,0.002393
lamina_H_original_firstorder_10Percentile_std,lamina,-0.0002286178913547543,0.00041069443808409403,0.001691
necrosis_E_original_firstorder_Skewness_std,necrosis,-0.00023333293517704412,0.00014388132081512157,0.001203
vessels_H_original_firstorder_MeanAbsoluteDeviation_std,vessels,-0.00023752650256240183,0.00037184294789978204,0.001414
immune_H_original_firstorder_Kurtosis_mean,immune,-0.0002391310272068181,0.0006096598426943529,0.005022
adipose_E_original_firstorder_InterquartileRange_mean,adipose,-0.00024270852233895245,0.00012761247899320348,0.000979
immune_E_original_firstorder_TotalEnergy_std,immune,-0.000242901310664978,0.00031822059627678866,0.001431
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,-0.00026807593461201094,0.0001406264689741782,0.001505
necrosis_H_original_firstorder_90Percentile_mean,necrosis,-0.00027497873604435117,0.0003053985559298495,0.001596
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,-0.00028402171988022306,0.00019481545376044178,0.001414
immune_E_original_firstorder_InterquartileRange_std,immune,-0.00029020228548490843,0.00019323714885851654,0.001468
tumor_H_original_firstorder_90Percentile_mean,tumor,-0.00029097394006322164,0.00043277380857847,0.001871
adipose_E_original_firstorder_Median_mean,adipose,-0.00029435110437557864,0.0006474210328538404,0.001125
necrosis_E_original_firstorder_Median_std,necrosis,-0.0002965852411972225,0.0003741375719127252,0.001845
vessels_E_original_firstorder_Uniformity_mean,vessels,-0.00029936922201898584,0.00022410399692900692,0.001331
tumor_H_original_firstorder_Median_mean,tumor,-0.0002997954743648834,0.00023383706375942466,0.001848
adipose_H_original_firstorder_10Percentile_std,adipose,-0.0003007918870580273,0.000982460200897363,0.002238
lamina_E_original_firstorder_Mean_mean,lamina,-0.0003022754162780417,0.0004983022844773652,0.00162
tumor_E_original_firstorder_10Percentile_std,tumor,-0.00030716724498598414,0.0008850811392290605,0.001633
urothelium_E_original_firstorder_90Percentile_mean,urothelium,-0.0003087863716056072,0.00017500429178405455,0.001421
muscularis_H_original_firstorder_Entropy_mean,muscularis,-0.0003096396516907962,0.0005325564952195309,0.003852
necrosis_H_original_firstorder_Median_mean,necrosis,-0.000309958644525532,0.00030249462831713063,0.002261
immune_H_original_firstorder_Kurtosis_std,immune,-0.00031982586739336404,0.0006839864555392743,0.003624
urothelium_E_original_firstorder_Variance_mean,urothelium,-0.0003215762324542459,0.00012019062444451865,0.00122
necrosis_E_original_firstorder_TotalEnergy_mean,necrosis,-0.0003248876501770304,0.0003374402366271343,0.001646
muscularis_H_original_firstorder_Uniformity_mean,muscularis,-0.00032621160621536526,0.0007434466054022982,0.003152
tumor_H_original_firstorder_Uniformity_mean,tumor,-0.00032948322509094294,0.0003479011157978328,0.001498
tumor_E_original_firstorder_Kurtosis_mean,tumor,-0.0003302345725513467,0.00014675944320506788,0.001382
vessels_H_original_firstorder_Mean_std,vessels,-0.0003353621350916991,0.0003163476032322586,0.001556
lamina_H_original_firstorder_Entropy_mean,lamina,-0.0003386210255866162,0.00039571361705686444,0.004339
lamina_E_original_firstorder_10Percentile_std,lamina,-0.000354043354982847,0.00022023406642326772,0.001691
tumor_E_original_firstorder_InterquartileRange_std,tumor,-0.00035500625588233967,0.0008484369381951015,0.002356
urothelium_H_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,-0.00035703990189800416,0.0002325691784488889,0.001913
vessels_E_original_firstorder_Skewness_std,vessels,-0.00035782571527223086,0.0004749245442123882,0.001785
vessels_E_original_firstorder_Energy_std,vessels,-0.00036353809495106584,0.0002759766290240076,0.001351
adipose_H_original_firstorder_InterquartileRange_std,adipose,-0.0003648604472242356,0.0004103110151191717,0.00279
vessels_H_original_firstorder_Variance_std,vessels,-0.000376207837268272,0.0006429214128302528,0.001251
vessels_H_original_firstorder_Energy_std,vessels,-0.00039078803793586304,0.00022531679127482166,0.001828
immune_H_original_firstorder_10Percentile_mean,immune,-0.0004019253415600943,0.00028297618411118614,0.00159
lamina_H_original_firstorder_Kurtosis_mean,lamina,-0.0004042796693394801,0.00037609821686174265,0.002876
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,immune,-0.00040707268767967706,0.0002497302251857647,0.001134
vessels_H_original_firstorder_Skewness_mean,vessels,-0.00040886017875350065,0.0022130136730256684,0.001812
vessels_H_original_firstorder_Entropy_std,vessels,-0.0004090238867772822,0.00035811145551268214,0.001381
urothelium_E_original_firstorder_MeanAbsoluteDeviation_mean,urothelium,-0.00041098387722634524,8.889108656832018e-05,0.001233
urothelium_E_original_firstorder_10Percentile_std,urothelium,-0.0004189295776642621,0.00013460499836415106,0.001154
necrosis_E_original_firstorder_Energy_mean,necrosis,-0.0004224503681712788,0.0005383127404546515,0.001639
adipose_E_original_firstorder_Mean_mean,adipose,-0.000430098414656499,9.245789157993884e-05,0.000891
lamina_E_original_firstorder_90Percentile_std,lamina,-0.0004382300336439271,0.0004959050455049334,0.001386
urothelium_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,-0.00043849452022970414,0.0002046315060945578,0.001355
vessels_E_original_firstorder_InterquartileRange_std,vessels,-0.00044253716052112814,0.0006294680679944764,0.001657
immune_H_original_firstorder_90Percentile_mean,immune,-0.0004430549438149023,0.0005691987646049403,0.004615
muscularis_E_original_firstorder_MeanAbsoluteDeviation_mean,muscularis,-0.0004472363283223757,0.0002225525709730446,0.00178
necrosis_H_original_firstorder_Entropy_mean,necrosis,-0.00044942934436639217,0.0012254562899931675,0.002361
necrosis_E_original_firstorder_Uniformity_mean,necrosis,-0.00045110598794640967,0.0006585403882776472,0.002194
muscularis_E_original_firstorder_Energy_std,muscularis,-0.0004516214084366643,0.0002563575358455433,0.00143
vessels_E_original_firstorder_Mean_std,vessels,-0.00045387440729786064,0.00025793853158066586,0.001427
muscularis_E_original_firstorder_RootMeanSquared_std,muscularis,-0.0004540873327428474,0.0011563426384101395,0.001815
muscularis_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscularis,-0.00046389000794798684,0.0002827315702754864,0.001748
vessels_E_original_firstorder_Kurtosis_std,vessels,-0.0004847704996618574,0.0005357333237272271,0.001383
vessels_E_original_firstorder_Entropy_std,vessels,-0.000505148116305043,0.001183284503294453,0.002153
vessels_H_original_firstorder_Uniformity_mean,vessels,-0.0005168124494765002,0.00019095802703342972,0.00146
necrosis_H_original_firstorder_RootMeanSquared_std,necrosis,-0.0005177995119423851,0.0009178127747030625,0.002116
vessels_H_original_firstorder_RootMeanSquared_std,vessels,-0.0005236962942949952,0.0002599233121446384,0.001584
lamina_E_original_firstorder_RootMeanSquared_std,lamina,-0.0005321704950318251,0.0002250375427698627,0.001363
muscularis_E_original_firstorder_90Percentile_mean,muscularis,-0.0005346243455399801,0.0003626574976004877,0.001451
adipose_E_original_firstorder_10Percentile_mean,adipose,-0.0005565065543990721,0.00036338044056677556,0.001529
vessels_H_original_firstorder_90Percentile_mean,vessels,-0.0005575245779905202,0.00017654034490868878,0.001361
immune_H_original_firstorder_Median_mean,immune,-0.0005648785898343834,0.0004986765415144629,0.003682
tumor_E_original_firstorder_Energy_std,tumor,-0.0005807475429684738,0.0003962819706682509,0.001225
vessels_E_original_firstorder_Median_std,vessels,-0.000598765041215299,0.00041108849036022757,0.001472
vessels_E_original_firstorder_90Percentile_std,vessels,-0.0006252998338000082,0.0005172676938930778,0.001752
muscularis_E_original_firstorder_Skewness_mean,muscularis,-0.000648495911304603,0.0005034127550457941,0.001304
vessels_H_original_firstorder_RootMeanSquared_mean,vessels,-0.0006635292191529251,0.0003434848317645151,0.001333
necrosis_E_original_firstorder_Variance_std,necrosis,-0.0006743601850945913,0.0008849738693177183,0.002387
vessels_H_original_firstorder_Kurtosis_mean,vessels,-0.0006751254609954294,0.0007956006370020676,0.002481
muscularis_E_original_firstorder_10Percentile_std,muscularis,-0.0007415757480383923,0.0003483368378147007,0.001506
adipose_H_original_firstorder_Median_std,adipose,-0.0007566278998657472,0.0011371232565174536,0.002762
immune_H_original_firstorder_Skewness_std,immune,-0.0007655712889621857,0.0004031490551454181,0.002031
lamina_H_original_firstorder_Variance_std,lamina,-0.0008259575921632622,0.0003341075109282521,0.00144
muscularis_E_original_firstorder_Uniformity_mean,muscularis,-0.0008332704162060556,0.0006754286463774485,0.001655
immune_E_original_firstorder_RootMeanSquared_mean,immune,-0.0008744674122959761,0.000276645127703184,0.001113
vessels_H_original_firstorder_Mean_mean,vessels,-0.0009328456225746184,0.00040232393730315453,0.001414
tumor_H_original_firstorder_Mean_mean,tumor,-0.0009435720224571619,0.00027123349588031165,0.001872
immune_H_original_firstorder_MeanAbsoluteDeviation_mean,immune,-0.0009472634916840473,0.0010405822039487645,0.003863
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,-0.0009704188798992042,0.0004093170216824093,0.002079
vessels_E_original_firstorder_Variance_std,vessels,-0.0009786972067211686,0.0014119267604778493,0.001696
necrosis_H_original_firstorder_10Percentile_std,necrosis,-0.0009798242334113083,0.0004518212087186472,0.001521
vessels_H_original_firstorder_InterquartileRange_mean,vessels,-0.0010216948956559336,0.0012061850183636266,0.0016
muscularis_E_original_firstorder_90Percentile_std,muscularis,-0.001083279438803586,0.0011723036673741158,0.00188
necrosis_H_original_firstorder_Skewness_std,necrosis,-0.0010867359464128644,0.0011059122498644216,0.001504
vessels_H_original_firstorder_Median_std,vessels,-0.0011112008423842302,0.0005403049063061326,0.001526
muscularis_H_original_firstorder_Kurtosis_std,muscularis,-0.0011432346436648256,0.0006889896434456566,0.004308
lamina_H_original_firstorder_10Percentile_mean,lamina,-0.0011841252491565312,0.00041032855054067973,0.001884
muscularis_E_original_firstorder_Mean_std,muscularis,-0.0012001014130804788,0.001468286781871013,0.002029
necrosis_H_original_firstorder_Mean_mean,necrosis,-0.0012905630213209118,0.0006321415161348857,0.002043
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,-0.0013205170451542013,0.0008189839051153191,0.001488
immune_H_original_firstorder_Variance_mean,immune,-0.0013776841167497667,0.0008899905805606377,0.002926
vessels_H_original_firstorder_Energy_mean,vessels,-0.0014409207764002896,0.0005951262176515002,0.001324
vessels_H_original_firstorder_10Percentile_mean,vessels,-0.0014548616210960153,0.00024094540742453392,0.002113
vessels_H_original_firstorder_Median_mean,vessels,-0.0014666256124395872,0.0005681176643506697,0.001861
necrosis_H_original_firstorder_Uniformity_mean,necrosis,-0.0014959004993755909,0.002699518849796322,0.002495
necrosis_H_original_firstorder_Variance_mean,necrosis,-0.0015132217648906932,0.0006937606838946702,0.001467
vessels_H_original_firstorder_Skewness_std,vessels,-0.001546475411428938,0.0015937938026094037,0.001961
lamina_H_original_firstorder_Skewness_std,lamina,-0.001607786355676355,0.003735641271021787,0.003787
tumor_H_original_firstorder_Entropy_mean,tumor,-0.001708490156930953,0.000736650078291882,0.001893
vessels_H_original_firstorder_TotalEnergy_mean,vessels,-0.0017216026887908798,0.00040627971923194305,0.001321
immune_H_original_firstorder_RootMeanSquared_mean,immune,-0.001804372148116784,0.001185744149667196,0.003693
tumor_H_original_firstorder_InterquartileRange_mean,tumor,-0.0018177613475236277,0.0015458768097089983,0.00156
necrosis_H_original_firstorder_Skewness_mean,necrosis,-0.0021863049163140303,0.0013425218520499414,0.001482
urothelium_H_original_firstorder_Kurtosis_mean,urothelium,-0.002490970610558607,0.0025468004379244494,0.001471
muscularis_E_original_firstorder_Kurtosis_std,muscularis,-0.0025119039945790344,0.0018850377235380856,0.001176
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,-0.002613225128559493,0.001090186527618529,0.001852
tumor_H_original_firstorder_Variance_mean,tumor,-0.00502308052258259,0.002760036985551807,0.00251
