feature,region,perm_mean,perm_std,impurity_mean
muscle_E_original_firstorder_Entropy_mean,muscle,-2.496407585552696e-05,0.00018612699538926697,0.001593
tils_H_original_firstorder_Entropy_std,tils,-2.766416095527635e-05,0.00033879048558177,0.004338
tdlu_E_original_firstorder_Median_std,tdlu,-2.8162102120288245e-05,0.0003447970216630664,0.002348
tdlu_H_original_firstorder_Median_mean,tdlu,-2.9036566603535264e-05,0.0004153552269233242,0.001367
tumor_E_original_firstorder_Kurtosis_mean,tumor,-3.003362653694053e-05,0.0001945805561045002,0.001383
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,-3.0148397809037776e-05,0.0006995658882332522,0.001514
vessels_H_original_firstorder_Maximum_std,vessels,-3.079159827648059e-05,1.8698946664418844e-06,1.4e-05
dcis_E_original_firstorder_MeanAbsoluteDeviation_std,dcis,-3.085902517613315e-05,0.00024029543333583059,0.003374
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,-3.195070068308103e-05,0.00032145265345870486,0.003549
adipose_E_original_firstorder_MeanAbsoluteDeviation_std,adipose,-3.6758566346928315e-05,0.00078786135570737,0.012846
stroma_E_original_firstorder_TotalEnergy_std,stroma,-3.799467310758864e-05,0.00011032436359076192,0.001661
vessels_H_original_firstorder_RootMeanSquared_std,vessels,-3.917620529245713e-05,0.00017374707070042392,0.001102
dcis_E_original_firstorder_RobustMeanAbsoluteDeviation_std,dcis,-4.0342796419412516e-05,0.00019173298453949213,0.003351
dcis_H_original_firstorder_RootMeanSquared_std,dcis,-4.0860325346236956e-05,0.00015217700612114903,0.001678
dcis_E_original_firstorder_Skewness_std,dcis,-4.1667766081365797e-05,0.00018532547241425677,0.002075
muscle_E_original_firstorder_90Percentile_std,muscle,-4.27813999136939e-05,9.234456348949871e-05,0.001514
muscle_E_original_firstorder_10Percentile_mean,muscle,-4.434883592320249e-05,0.00015129593402144465,0.001454
muscle_H_original_firstorder_MeanAbsoluteDeviation_mean,muscle,-4.525463388571627e-05,0.00013063425050902544,0.001175
dcis_H_original_firstorder_RootMeanSquared_mean,dcis,-4.889123335739542e-05,9.157134087183234e-05,0.001807
tdlu_H_original_firstorder_InterquartileRange_mean,tdlu,-4.9452947247718984e-05,0.0001035451160397515,0.001374
vessels_E_original_firstorder_Mean_mean,vessels,-5.0056187210123505e-05,0.0001302397605640252,0.00122
tdlu_E_original_firstorder_TotalEnergy_std,tdlu,-5.0836656140018646e-05,0.00010437823256569379,0.002232
tdlu_H_original_firstorder_RootMeanSquared_mean,tdlu,-5.175675765615173e-05,0.00010530718096006949,0.001152
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,-5.212146549269381e-05,0.00013567043267350163,0.001237
tumor_E_original_firstorder_InterquartileRange_mean,tumor,-5.2559557016151895e-05,8.33033989009423e-05,0.001045
dcis_H_original_firstorder_Entropy_std,dcis,-5.4596023951669624e-05,0.00018851771788140655,0.001689
vessels_H_original_firstorder_InterquartileRange_mean,vessels,-5.487887097270772e-05,0.00015713556892528902,0.001056
tdlu_H_original_firstorder_Mean_mean,tdlu,-5.615126132466619e-05,0.00017334217025750736,0.001164
dcis_H_original_firstorder_10Percentile_std,dcis,-5.619931261184874e-05,0.0002428548106108627,0.001405
vessels_H_original_firstorder_Energy_std,vessels,-5.8060059516440445e-05,0.00010913108374357678,0.001183
dcis_E_original_firstorder_RootMeanSquared_mean,dcis,-5.820278277995916e-05,0.0002183458466910899,0.001825
vessels_E_original_firstorder_Uniformity_mean,vessels,-5.925526107002366e-05,0.0002459340645281459,0.001253
tumor_H_original_firstorder_InterquartileRange_mean,tumor,-6.279423388338978e-05,0.0001661864106894775,0.001325
vessels_H_original_firstorder_Mean_mean,vessels,-6.469064813062753e-05,0.00012788316944417453,0.001135
tdlu_H_original_firstorder_Kurtosis_std,tdlu,-6.524617816625611e-05,0.00020652270849342346,0.001828
dcis_E_original_firstorder_Maximum_mean,dcis,-6.796660716688053e-05,0.00014409946543100484,0.000978
adipose_E_original_firstorder_Skewness_mean,adipose,-7.034310335743977e-05,0.00022608974901924478,0.002734
dcis_H_original_firstorder_Uniformity_mean,dcis,-7.038920866608844e-05,0.000491728730338824,0.002118
tils_H_original_firstorder_Mean_mean,tils,-7.276558671694965e-05,0.00015771692826585713,0.001129
muscle_E_original_firstorder_Range_std,muscle,-7.30899903700677e-05,3.182798582501957e-05,0.000341
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,adipose,-7.329904620773098e-05,0.00013062958511547278,0.003259
stroma_H_original_firstorder_Median_mean,stroma,-7.624981042965162e-05,0.0002505067607642931,0.001537
tdlu_H_original_firstorder_Energy_mean,tdlu,-8.018970538252735e-05,0.00012959185465139599,0.001057
stroma_H_original_firstorder_Mean_mean,stroma,-8.043249324908297e-05,0.0002742048129638471,0.001509
tdlu_H_original_firstorder_90Percentile_std,tdlu,-8.711523765154716e-05,0.0002070586427668444,0.003401
dcis_H_original_firstorder_Median_std,dcis,-8.832989583915652e-05,0.0001508939969342188,0.001805
dcis_E_original_firstorder_90Percentile_std,dcis,-9.088023002500334e-05,0.000244282480797239,0.001532
muscle_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,-9.542750712083769e-05,0.00010299041311134539,0.00137
tils_H_original_firstorder_Skewness_std,tils,-9.68693589929126e-05,0.0002629441791910499,0.002609
tdlu_E_original_firstorder_Energy_mean,tdlu,-9.793153341878247e-05,3.168920468336141e-05,0.001157
tils_H_original_firstorder_Entropy_mean,tils,-9.850356294353047e-05,7.705340693136353e-05,0.001304
tumor_E_original_firstorder_90Percentile_mean,tumor,-9.886913005129339e-05,0.00020589892230200187,0.001161
dcis_E_original_firstorder_Energy_std,dcis,-9.9809459114375e-05,0.0001798745969541276,0.001991
tdlu_H_original_firstorder_10Percentile_std,tdlu,-0.00010036825417442108,0.0008610499428823317,0.001546
adipose_E_original_firstorder_TotalEnergy_mean,adipose,-0.0001031064262379533,0.0001481129308730012,0.001363
adipose_E_original_firstorder_Mean_mean,adipose,-0.00010312829535810141,0.00020923148158509013,0.001733
dcis_E_original_firstorder_InterquartileRange_mean,dcis,-0.00010856255676717774,0.00011593083797810417,0.00133
tdlu_E_original_firstorder_Skewness_mean,tdlu,-0.00011079857476674615,0.0002229722890093479,0.001298
stroma_E_original_firstorder_Energy_std,stroma,-0.00011218234291106022,0.00016470483447966432,0.001664
tils_H_original_firstorder_90Percentile_mean,tils,-0.0001134954196020832,0.00020517557001289093,0.001284
vessels_E_original_firstorder_MeanAbsoluteDeviation_mean,vessels,-0.00011449676702720568,0.00018999944888103433,0.00111
muscle_H_original_firstorder_Variance_std,muscle,-0.00011598516052603313,0.0001886343164793789,0.001418
tils_E_original_firstorder_Kurtosis_std,tils,-0.00011744844336076809,0.0002711326232959965,0.001239
tils_H_original_firstorder_Energy_mean,tils,-0.00011949849086588804,0.00015795073472040064,0.001353
dcis_H_original_firstorder_TotalEnergy_mean,dcis,-0.00012056975476307797,9.291913173632833e-05,0.001759
tdlu_E_original_firstorder_Median_mean,tdlu,-0.00012281727512918338,0.00011826953760604409,0.001177
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,-0.0001254027754067577,0.0001816936524434256,0.001047
muscle_E_original_firstorder_Variance_mean,muscle,-0.0001257026160390362,0.00014683201790311847,0.001491
muscle_E_original_firstorder_Maximum_std,muscle,-0.00013374413732433199,6.663577562950114e-05,0.000341
tils_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,-0.0001344293843139055,0.00020567826503032602,0.001343
tumor_H_original_firstorder_TotalEnergy_mean,tumor,-0.0001401042611724468,8.702159535063155e-05,0.000995
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tdlu,-0.0001414775467803997,0.0006389369144955657,0.001515
muscle_E_original_firstorder_RootMeanSquared_mean,muscle,-0.00014176346266401297,0.00015605673348846727,0.001208
tils_E_original_firstorder_Variance_mean,tils,-0.00014224387556470707,0.00016082195578696963,0.001097
vessels_E_original_firstorder_Energy_mean,vessels,-0.00014264134316998022,0.00011479698805948704,0.001076
dcis_E_original_firstorder_Skewness_mean,dcis,-0.0001495963198696937,0.0004875305412610252,0.002069
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,-0.00015025518675116923,0.00012982613694595714,0.001062
stroma_E_original_firstorder_TotalEnergy_mean,stroma,-0.00015217912732897742,0.00012502733906074196,0.001341
tumor_H_original_firstorder_Skewness_std,tumor,-0.00015574376518119327,0.0002993189445861664,0.002277
tdlu_E_original_firstorder_TotalEnergy_mean,tdlu,-0.00015629337680703737,9.974282440300995e-05,0.001148
adipose_H_original_firstorder_Energy_std,adipose,-0.0001584978558273331,0.0002221318230201181,0.001491
vessels_H_original_firstorder_Skewness_mean,vessels,-0.00015950179369714768,0.00018591788978749205,0.001097
vessels_H_original_firstorder_Median_mean,vessels,-0.0001609935863403078,0.00015656778360938287,0.001237
dcis_H_original_firstorder_Median_mean,dcis,-0.00016453933481479498,0.0002934862999275468,0.001555
tils_H_original_firstorder_Kurtosis_std,tils,-0.0001687957617725111,0.00025137433361480826,0.001216
tils_H_original_firstorder_10Percentile_mean,tils,-0.00017115782630742205,0.0003891352204572786,0.001792
tumor_H_original_firstorder_Uniformity_mean,tumor,-0.00017164108381563238,0.00013799783701377809,0.001126
tils_E_original_firstorder_MeanAbsoluteDeviation_std,tils,-0.00017598811027792484,0.00022246520409300314,0.00422
vessels_H_original_firstorder_Uniformity_mean,vessels,-0.00017710220512012764,0.00012093620404692033,0.001133
dcis_E_original_firstorder_RootMeanSquared_std,dcis,-0.00017754330561137177,0.00037580470139148074,0.001903
vessels_E_original_firstorder_InterquartileRange_std,vessels,-0.00017775796274153156,0.0003702070747982094,0.001713
stroma_H_original_firstorder_RootMeanSquared_mean,stroma,-0.00018249935099236004,0.0002519309153573508,0.001534
tumor_H_original_firstorder_90Percentile_mean,tumor,-0.0001829440614776523,0.00012755471544757772,0.001334
vessels_E_original_firstorder_Kurtosis_std,vessels,-0.00019057440446936801,0.00010257069249757735,0.00169
muscle_H_original_firstorder_90Percentile_std,muscle,-0.00019758662845423825,0.00010726127657435123,0.001138
tils_E_original_firstorder_InterquartileRange_mean,tils,-0.00020420153839120214,0.00016362594920167273,0.001309
stroma_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,-0.00020660899934579202,0.0006601247544716988,0.001492
dcis_H_original_firstorder_Mean_std,dcis,-0.00020934268244432452,0.0002029452933021826,0.001735
dcis_H_original_firstorder_Mean_mean,dcis,-0.00021150130863751838,0.00019331210522967129,0.001379
vessels_H_original_firstorder_Entropy_mean,vessels,-0.00021540966790301042,4.42127748699191e-05,0.001086
tdlu_E_original_firstorder_RootMeanSquared_mean,tdlu,-0.00021588318903011938,0.0001272338673559113,0.001115
stroma_H_original_firstorder_TotalEnergy_mean,stroma,-0.00021679447516289584,0.00018975426368110718,0.001601
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscle,-0.00022128845181728084,0.0001701060385759515,0.001379
muscle_H_original_firstorder_Kurtosis_std,muscle,-0.0002215091090411958,0.00017865760897990598,0.001433
tils_E_original_firstorder_Kurtosis_mean,tils,-0.0002215980150643393,0.0001962316872851342,0.00131
tumor_H_original_firstorder_Kurtosis_mean,tumor,-0.00022269109004308119,0.0003860575105358741,0.001683
tdlu_H_original_firstorder_Median_std,tdlu,-0.00022637317064638784,0.0003424394172697,0.001276
tdlu_H_original_firstorder_90Percentile_mean,tdlu,-0.0002273209136767762,9.628535200925469e-05,0.00123
stroma_H_original_firstorder_Uniformity_mean,stroma,-0.00022972107443637314,0.0003143135177425246,0.001282
dcis_H_original_firstorder_Energy_mean,dcis,-0.0002312791302015227,7.000740667900591e-05,0.001754
muscle_E_original_firstorder_Energy_std,muscle,-0.00023316061059884817,0.0001357146008170992,0.001829
tumor_E_original_firstorder_Median_std,tumor,-0.0002354026005256804,0.00012646405792574863,0.001871
dcis_E_original_firstorder_Mean_std,dcis,-0.00023791907247795453,0.00042281289926158756,0.002019
stroma_E_original_firstorder_Skewness_std,stroma,-0.0002391979286267665,0.00014012462942123582,0.00123
dcis_H_original_firstorder_Skewness_mean,dcis,-0.0002511641413170618,0.00035748587435777894,0.001668
tumor_E_original_firstorder_Variance_mean,tumor,-0.00025236700390902645,0.00018106171938389658,0.001085
dcis_E_original_firstorder_Energy_mean,dcis,-0.00025332122951164936,0.00019809700023687115,0.00191
tumor_E_original_firstorder_MeanAbsoluteDeviation_std,tumor,-0.0002539134291849821,0.00029372237716972243,0.002614
muscle_E_original_firstorder_TotalEnergy_std,muscle,-0.00025670211561732435,0.0001914398628346366,0.001828
tils_H_original_firstorder_Uniformity_mean,tils,-0.00025713936239238897,0.00011859818000637483,0.001477
muscle_H_original_firstorder_Variance_mean,muscle,-0.00025988207715227363,0.00018529556995260248,0.001135
adipose_E_original_firstorder_Energy_std,adipose,-0.00026009064364099774,0.00016137126016619273,0.002224
adipose_H_original_firstorder_10Percentile_std,adipose,-0.0002604026846193541,0.00027332481900084135,0.002043
vessels_H_original_firstorder_90Percentile_std,vessels,-0.0002643332078288818,0.0001494045338250188,0.00132
stroma_E_original_firstorder_Uniformity_mean,stroma,-0.00026558443348346784,0.00022083000674660649,0.001258
tils_E_original_firstorder_Skewness_mean,tils,-0.0002667172463095446,0.00022841782728744912,0.002038
tumor_H_original_firstorder_10Percentile_std,tumor,-0.0002667994745950142,0.0002680983513326356,0.002518
muscle_E_original_firstorder_Skewness_mean,muscle,-0.0002695360791503787,0.00038303119380834734,0.001473
stroma_H_original_firstorder_Entropy_mean,stroma,-0.00027384940603730756,8.919518999759718e-05,0.001301
adipose_E_original_firstorder_Kurtosis_std,adipose,-0.00027462061741009294,0.0003383334565444048,0.001615
vessels_E_original_firstorder_Entropy_std,vessels,-0.0002770029530298812,0.00043443700002261226,0.001685
dcis_E_original_firstorder_Kurtosis_mean,dcis,-0.00027752473707275404,0.0002361395956231631,0.001662
dcis_E_original_firstorder_InterquartileRange_std,dcis,-0.00028177039042414086,0.00020908185711119486,0.003143
vessels_E_original_firstorder_Median_mean,vessels,-0.0002825183645923768,0.0002115304676490537,0.001326
tumor_E_original_firstorder_Mean_mean,tumor,-0.0002861530798039413,0.0007975575660721696,0.002063
stroma_H_original_firstorder_10Percentile_mean,stroma,-0.0002921967155103511,0.0005265332039718425,0.001642
tumor_H_original_firstorder_Kurtosis_std,tumor,-0.00029335628822518833,0.00047220066878731024,0.001723
tdlu_E_original_firstorder_InterquartileRange_mean,tdlu,-0.00029964784289157056,0.000460146598627106,0.001596
vessels_H_original_firstorder_Variance_mean,vessels,-0.0003012890835404791,0.00018063360129444723,0.001144
dcis_H_original_firstorder_90Percentile_std,dcis,-0.0003015430838278488,0.0002465982687113154,0.002358
tumor_E_original_firstorder_90Percentile_std,tumor,-0.0003020574404781318,0.00044416281898331607,0.001467
tumor_H_original_firstorder_Skewness_mean,tumor,-0.00030891263406301883,0.0002374378601310483,0.001244
muscle_E_original_firstorder_Uniformity_mean,muscle,-0.0003103440879615116,0.00018709406619823204,0.001718
tdlu_H_original_firstorder_TotalEnergy_mean,tdlu,-0.00031201689118405264,0.00013269490383710085,0.001055
stroma_E_original_firstorder_Entropy_mean,stroma,-0.000315226828857873,0.00020347360236784554,0.001355
vessels_E_original_firstorder_TotalEnergy_std,vessels,-0.0003220837728222459,0.0002177302386532712,0.001393
vessels_E_original_firstorder_Median_std,vessels,-0.00032904394647818023,0.00032295157924314155,0.001152
stroma_E_original_firstorder_Skewness_mean,stroma,-0.0003306265358010374,0.00013010842580052863,0.001266
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,-0.00033082943708125925,0.00010599691136923565,0.001076
tdlu_H_original_firstorder_Energy_std,tdlu,-0.00033208401172558634,0.00026714009984297354,0.001643
tdlu_E_original_firstorder_90Percentile_mean,tdlu,-0.0003329682427655856,0.00018220059732828792,0.001176
vessels_E_original_firstorder_Skewness_mean,vessels,-0.0003334878462565749,0.0001438196531213159,0.001396
adipose_E_original_firstorder_TotalEnergy_std,adipose,-0.0003356214115306733,0.00012793952136012574,0.002228
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,-0.00033969808493389264,0.0006745667580855196,0.00216
tdlu_E_original_firstorder_Entropy_std,tdlu,-0.0003574388857566668,0.00013879372667917016,0.001394
tdlu_E_original_firstorder_90Percentile_std,tdlu,-0.0003624828303605776,0.0007936933187993392,0.001493
tdlu_E_original_firstorder_Mean_std,tdlu,-0.00036351832486256617,0.00019537299966715225,0.002152
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,-0.00036484065468131985,0.00039635108827830104,0.001756
tdlu_H_original_firstorder_Variance_mean,tdlu,-0.0003816435528844364,0.00014912461468860906,0.001348
adipose_E_original_firstorder_10Percentile_std,adipose,-0.0003821920119074562,0.00039364704421150745,0.001372
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,-0.00038224630985028707,0.0001475641379622956,0.001061
tdlu_E_original_firstorder_Kurtosis_mean,tdlu,-0.00038226801511707096,0.00016500006759584426,0.001112
tdlu_H_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,-0.0003902160268455912,0.0001466676367633615,0.001425
stroma_E_original_firstorder_Kurtosis_std,stroma,-0.000390438529076087,0.0004541047917195039,0.001304
dcis_H_original_firstorder_10Percentile_mean,dcis,-0.0003956056697389743,0.0007388027784125177,0.001788
dcis_E_original_firstorder_Median_std,dcis,-0.0003974451130616341,0.0002426317411008966,0.001463
tdlu_E_original_firstorder_Kurtosis_std,tdlu,-0.0003975755331290465,0.00026458669499407323,0.00123
tils_E_original_firstorder_TotalEnergy_std,tils,-0.0004067627883758473,0.0014201792424228766,0.002093
tils_E_original_firstorder_Median_std,tils,-0.0004082416230014707,0.000603381466230558,0.002079
vessels_E_original_firstorder_InterquartileRange_mean,vessels,-0.00041375641256107264,0.00032717930949030787,0.001197
tumor_E_original_firstorder_Skewness_mean,tumor,-0.00041560500763869744,0.0006944984821243108,0.001493
adipose_H_original_firstorder_90Percentile_std,adipose,-0.0004194573127683121,0.00047295280083585207,0.001851
vessels_H_original_firstorder_MeanAbsoluteDeviation_mean,vessels,-0.0004355571339189512,0.0001380437022815009,0.001048
adipose_H_original_firstorder_Median_std,adipose,-0.0004399084402533004,0.00034142092680269806,0.001576
tumor_E_original_firstorder_InterquartileRange_std,tumor,-0.00044200000594719625,0.0002348668306962245,0.00356
adipose_E_original_firstorder_Skewness_std,adipose,-0.0004470102826806377,0.00024658371137355596,0.003394
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,-0.0004471693610833327,0.0005095206871037563,0.001533
vessels_E_original_firstorder_TotalEnergy_mean,vessels,-0.0004485573210027072,0.00036197428420879293,0.001073
stroma_H_original_firstorder_InterquartileRange_mean,stroma,-0.0004531021695301618,0.000399881199573938,0.001474
stroma_E_original_firstorder_Mean_std,stroma,-0.00045373833964521546,0.00032673393764840874,0.002701
vessels_H_original_firstorder_Kurtosis_mean,vessels,-0.000461033968952973,0.00021709257622370712,0.001147
tils_E_original_firstorder_Variance_std,tils,-0.0004696778476095953,0.00033814935267498654,0.003246
adipose_E_original_firstorder_Mean_std,adipose,-0.00047464474594730575,0.0006272372342937774,0.004118
adipose_H_original_firstorder_Mean_std,adipose,-0.00047818222134933254,0.0008247380678583758,0.001713
adipose_H_original_firstorder_TotalEnergy_std,adipose,-0.0004866042481657229,0.0004119331894396893,0.001491
stroma_E_original_firstorder_Median_mean,stroma,-0.00048685212589769653,0.00026420491626574175,0.001229
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,-0.0004962945939036012,0.00027000995967017203,0.001488
stroma_E_original_firstorder_90Percentile_std,stroma,-0.0005004953626984943,0.0003693800616271533,0.001785
vessels_E_original_firstorder_Energy_std,vessels,-0.000509210049265596,0.0002679884381550186,0.001391
tumor_E_original_firstorder_10Percentile_std,tumor,-0.0005244056455112056,0.0006548849436584066,0.001531
tils_E_original_firstorder_InterquartileRange_std,tils,-0.0005248255286266823,0.0005706456736298877,0.003179
muscle_E_original_firstorder_Entropy_std,muscle,-0.000529850223184325,0.0005794955898513995,0.001525
stroma_E_original_firstorder_Entropy_std,stroma,-0.0005392824880993352,0.00032330105212427567,0.001432
tils_E_original_firstorder_10Percentile_std,tils,-0.000544432026449404,0.00042476510664957997,0.001983
adipose_H_original_firstorder_Variance_std,adipose,-0.0005539458570788302,0.0006024366960649519,0.001354
adipose_H_original_firstorder_InterquartileRange_std,adipose,-0.0005607238174761941,0.0004706930884316337,0.00157
vessels_H_original_firstorder_10Percentile_std,vessels,-0.0005668674460956536,0.0005198825165013956,0.001662
dcis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,dcis,-0.0005681114174778234,0.00014462538658542842,0.001496
tumor_E_original_firstorder_Median_mean,tumor,-0.0005683716576301179,0.0011719610761776425,0.002216
dcis_E_original_firstorder_Uniformity_mean,dcis,-0.000569172641003568,0.0003371020776352867,0.003185
stroma_E_original_firstorder_Variance_mean,stroma,-0.0005757770029622522,0.0005831597262916011,0.001971
tdlu_E_original_firstorder_RootMeanSquared_std,tdlu,-0.0005933147289564733,0.0010860494645955187,0.001928
tumor_E_original_firstorder_RootMeanSquared_std,tumor,-0.0006073458318540225,0.0005631918976186039,0.001461
tdlu_E_original_firstorder_Variance_mean,tdlu,-0.0006251224445773084,0.0002451658351340316,0.001475
tdlu_H_original_firstorder_10Percentile_mean,tdlu,-0.0006258003055995331,0.00036223635335780487,0.001529
dcis_E_original_firstorder_MeanAbsoluteDeviation_mean,dcis,-0.0006316000066547867,0.00022600484152550688,0.001624
tils_E_original_firstorder_Mean_std,tils,-0.0006349833920038184,0.0011409449000609265,0.002041
stroma_E_original_firstorder_MeanAbsoluteDeviation_mean,stroma,-0.0006545383825040108,0.0006549583208066923,0.002067
tdlu_H_original_firstorder_RootMeanSquared_std,tdlu,-0.0006610355962913927,0.0001722318700755684,0.002153
dcis_E_original_firstorder_Median_mean,dcis,-0.0006911595494081158,0.0006538033429563516,0.003529
vessels_E_original_firstorder_RootMeanSquared_std,vessels,-0.000704339740199178,0.0005588952323181815,0.001377
vessels_E_original_firstorder_Mean_std,vessels,-0.0007150387411674952,0.0004315228238924411,0.001288
adipose_H_original_firstorder_RootMeanSquared_std,adipose,-0.0007164538050007718,0.0004422240841289838,0.001649
adipose_E_original_firstorder_90Percentile_std,adipose,-0.0007590347956273558,0.0009523714170239091,0.004436
tumor_E_original_firstorder_TotalEnergy_std,tumor,-0.0007663239301948233,0.00030708483458766466,0.001621
muscle_E_original_firstorder_Median_std,muscle,-0.0007759462543197038,0.0002783601470185123,0.003537
tdlu_E_original_firstorder_InterquartileRange_std,tdlu,-0.0007860094229214298,0.0006607654354482107,0.001526
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_std,stroma,-0.0007918143855630833,0.00025665783204440053,0.001434
vessels_H_original_firstorder_Skewness_std,vessels,-0.0007968933573154424,0.0007052161241262997,0.002336
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,-0.0008097097723074875,0.00045096095601344357,0.001573
stroma_E_original_firstorder_MeanAbsoluteDeviation_std,stroma,-0.0008098370278280976,0.00028519140648646717,0.001634
tumor_E_original_firstorder_10Percentile_mean,tumor,-0.0008191473271138894,0.0023960045693202305,0.00422
stroma_H_original_firstorder_Skewness_mean,stroma,-0.000862350673420531,0.000273773212456677,0.001225
adipose_E_original_firstorder_10Percentile_mean,adipose,-0.0008631022983552783,0.0002790936132723017,0.002418
stroma_E_original_firstorder_Median_std,stroma,-0.0009438803342204594,0.00038476729118259247,0.001956
muscle_E_original_firstorder_Mean_std,muscle,-0.0009493980415016257,0.000509920258577335,0.00273
stroma_H_original_firstorder_Kurtosis_std,stroma,-0.0009546219706623504,0.00036173663827362523,0.001404
vessels_E_original_firstorder_10Percentile_std,vessels,-0.0009566143869629729,0.00035938148657644296,0.001253
tumor_E_original_firstorder_Variance_std,tumor,-0.0010256110056535927,0.0005490872092412085,0.00344
adipose_E_original_firstorder_Entropy_std,adipose,-0.0010686866811175587,0.0018354464497512143,0.003003
tumor_E_original_firstorder_Energy_std,tumor,-0.0010791652837556676,0.00028938230642787806,0.001624
stroma_H_original_firstorder_10Percentile_std,stroma,-0.0010985029404660175,0.0013164214100604204,0.001821
tdlu_E_original_firstorder_MeanAbsoluteDeviation_std,tdlu,-0.0011144766200449018,0.0007698482514072695,0.001611
vessels_H_original_firstorder_Kurtosis_std,vessels,-0.001152228982576431,0.000970773171607826,0.001497
dcis_E_original_firstorder_Entropy_std,dcis,-0.0012100899486748862,0.0010376262824205638,0.002085
tils_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tils,-0.00124402529538451,0.0005632673556790386,0.003605
adipose_E_original_firstorder_Uniformity_mean,adipose,-0.0012491675105487543,0.0019166906382889562,0.003448
muscle_E_original_firstorder_RootMeanSquared_std,muscle,-0.0013500689792407482,0.0006318753805703444,0.002043
tils_E_original_firstorder_90Percentile_std,tils,-0.0013843310034523325,0.001408252142502167,0.002127
stroma_E_original_firstorder_RootMeanSquared_std,stroma,-0.0014155357573344073,0.0006753157764265491,0.002411
dcis_E_original_firstorder_Entropy_mean,dcis,-0.0015570800672953244,0.00044659545696139357,0.002739
adipose_E_original_firstorder_RootMeanSquared_std,adipose,-0.0018002666724919458,0.0007568584451718614,0.007418
stroma_E_original_firstorder_InterquartileRange_std,stroma,-0.001807524816723527,0.00045822100575494906,0.001378
tils_E_original_firstorder_RootMeanSquared_std,tils,-0.0018874748846215428,0.0009389243916554349,0.002036
tils_E_original_firstorder_Entropy_std,tils,-0.00197020254859549,0.0030518143539225106,0.001786
stroma_E_original_firstorder_Variance_std,stroma,-0.003563472540009305,0.0013623974786731812,0.001643
