feature,region,coef,hr,p,q
necrosis_H_original_glcm_JointEntropy_mean,necrosis,0.12841846637716908,1.137028711441675,0.1016769201054053,0.42987274752342486
immune_H_original_firstorder_Mean_mean,immune,0.11285055043664768,1.1194646169480544,0.10236318777147972,0.42987274752342486
lamina_H_original_glcm_JointEnergy_mean,lamina,-0.1282924433922625,0.8795961094579966,0.10254308783461251,0.42987274752342486
necrosis_H_original_glcm_MaximumProbability_mean,necrosis,-0.1269875046749513,0.8807446777194335,0.10345887731781635,0.43158580685030246
necrosis_H_original_firstorder_Mean_mean,necrosis,0.12419531487900377,1.1322369921354707,0.10441487858895111,0.43344908136193855
necrosis_E_original_glcm_MaximumProbability_mean,necrosis,-0.13256062970978844,0.8758498299753658,0.10543187629199127,0.43468520490667806
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,0.12508882811202118,1.1332491129752005,0.10573423903135412,0.43468520490667806
necrosis_H_original_glcm_SumEntropy_mean,necrosis,0.12692932514144092,1.13533677517995,0.10720543285634676,0.4386145353882264
vessels_H_original_firstorder_90Percentile_mean,vessels,0.12140151604968345,1.12907816437162,0.10784921746209787,0.4388164027598763
urothelium_E_original_glcm_Contrast_mean,urothelium,0.12427152875326083,1.1323232875916323,0.10828606883616221,0.4388164027598763
lamina_H_original_firstorder_Entropy_mean,lamina,0.1225204867847595,1.1303422769157374,0.10927685644304863,0.43989147568892184
immune_H_original_firstorder_Entropy_std,immune,-0.13305387084602643,0.8754179313338994,0.10958518548302165,0.43989147568892184
tumor_H_original_glcm_JointEnergy_mean,tumor,-0.12994716451865354,0.8781418267409841,0.1111525598455897,0.44321925950828334
immune_E_original_glcm_DifferenceAverage_mean,immune,0.12498528160380686,1.1331317750616854,0.11145584199150721,0.44321925950828334
vessels_E_original_firstorder_Entropy_std,vessels,-0.12566817924648827,0.8819074334266584,0.11276078605382728,0.44632292526421863
urothelium_H_original_glcm_ClusterTendency_std,urothelium,-0.12920848136646965,0.8787907349529008,0.11505756761451381,0.45112401992699835
lamina_H_original_glcm_SumSquares_mean,lamina,0.11296133933114617,1.1195886480659047,0.1161431706344821,0.45112401992699835
urothelium_H_original_glcm_SumSquares_std,urothelium,-0.1287695100009788,0.8791765836038624,0.11618185994395155,0.45112401992699835
vessels_E_original_glcm_DifferenceEntropy_mean,vessels,0.14152570113879165,1.152030112366136,0.11651524864273624,0.45112401992699835
necrosis_H_original_glcm_JointAverage_mean,necrosis,0.11715956605036874,1.1242988152996212,0.11723029926737451,0.45112401992699835
