feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tils_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tils,E,firstorder,RobustMeanAbsoluteDeviation,std,0.002244,0.00083,0.002192,0.002295,0.37,123,138.0,31.0,361.0,0.6,6.5,-0.1481,0.000177,higher feature -> lower survival_target
dcis_E_original_firstorder_TotalEnergy_mean,dcis,E,firstorder,TotalEnergy,mean,0.002237,0.000797,0.002188,0.002286,0.356,124,135.0,37.0,369.1,0.3,6.8,0.0345,0.3851,higher feature -> higher survival_target
tils_E_original_firstorder_InterquartileRange_std,tils,E,firstorder,InterquartileRange,std,0.002232,0.000825,0.002181,0.002283,0.37,125,140.5,33.0,367.0,0.6,6.4,-0.1387,0.000451,higher feature -> lower survival_target
tils_H_original_firstorder_MeanAbsoluteDeviation_mean,tils,H,firstorder,MeanAbsoluteDeviation,mean,0.002193,0.000695,0.00215,0.002236,0.317,126,138.5,42.0,330.0,0.0,4.7,-0.0898,0.023579,higher feature -> lower survival_target
tumor_E_original_firstorder_InterquartileRange_std,tumor,E,firstorder,InterquartileRange,std,0.002191,0.000852,0.002138,0.002243,0.389,127,145.0,32.0,364.0,1.0,6.2,-0.1702,1.6e-05,higher feature -> lower survival_target
stroma_H_original_firstorder_Skewness_mean,stroma,H,firstorder,Skewness,mean,0.002189,0.000662,0.002148,0.00223,0.302,128,136.0,43.0,330.0,0.1,4.1,0.0423,0.287201,higher feature -> higher survival_target
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.002188,0.000773,0.00214,0.002235,0.353,129,141.0,38.0,369.0,0.3,6.0,0.0556,0.161008,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_std,vessels,E,firstorder,InterquartileRange,std,0.002157,0.000714,0.002113,0.002202,0.331,130,147.0,43.0,344.0,0.2,4.7,-0.2125,0.0,higher feature -> lower survival_target
tumor_E_original_firstorder_Median_mean,tumor,E,firstorder,Median,mean,0.002153,0.000579,0.002118,0.002189,0.269,131,138.0,53.0,325.0,0.0,1.6,0.033,0.405615,higher feature -> higher survival_target
stroma_E_original_firstorder_InterquartileRange_mean,stroma,E,firstorder,InterquartileRange,mean,0.002143,0.000769,0.002095,0.00219,0.359,132,148.5,38.0,376.1,0.3,5.5,0.051,0.198924,higher feature -> higher survival_target
vessels_E_original_firstorder_Variance_std,vessels,E,firstorder,Variance,std,0.002138,0.000817,0.002087,0.002189,0.382,133,159.0,35.9,337.0,0.6,5.6,-0.2058,0.0,higher feature -> lower survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.002133,0.000962,0.002073,0.002193,0.451,134,162.0,31.0,409.1,1.1,7.6,-0.1968,1e-06,higher feature -> lower survival_target
stroma_E_original_firstorder_Mean_std,stroma,E,firstorder,Mean,std,0.002122,0.001001,0.00206,0.002184,0.471,135,170.5,28.0,409.0,1.1,7.9,-0.1926,1e-06,higher feature -> lower survival_target
tumor_H_original_firstorder_Variance_std,tumor,H,firstorder,Variance,std,0.002112,0.000755,0.002065,0.002159,0.357,136,148.5,38.0,362.0,0.5,5.3,-0.1145,0.003831,higher feature -> lower survival_target
tdlu_H_original_firstorder_Mean_std,tdlu,H,firstorder,Mean,std,0.002112,0.001038,0.002048,0.002177,0.492,137,172.0,26.0,408.0,1.4,8.7,-0.1985,0.0,higher feature -> lower survival_target
tils_H_original_firstorder_10Percentile_std,tils,H,firstorder,10Percentile,std,0.002094,0.00073,0.002049,0.002139,0.349,138,152.5,38.0,345.0,0.6,3.7,-0.084,0.034203,higher feature -> lower survival_target
vessels_H_original_firstorder_Skewness_std,vessels,H,firstorder,Skewness,std,0.002091,0.000805,0.002041,0.002141,0.385,139,158.0,39.0,340.2,0.9,3.7,-0.1153,0.003595,higher feature -> lower survival_target
dcis_E_original_firstorder_Uniformity_mean,dcis,E,firstorder,Uniformity,mean,0.002082,0.001142,0.002011,0.002152,0.549,140,191.5,25.0,445.0,1.8,9.8,-0.0856,0.030798,higher feature -> lower survival_target
tils_E_original_firstorder_MeanAbsoluteDeviation_std,tils,E,firstorder,MeanAbsoluteDeviation,std,0.002051,0.000828,0.002,0.002103,0.404,141,170.0,36.0,388.0,0.9,4.5,-0.149,0.000162,higher feature -> lower survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,H,firstorder,MeanAbsoluteDeviation,mean,0.002047,0.000624,0.002008,0.002086,0.305,142,156.0,51.0,363.0,0.0,2.5,-0.0827,0.036997,higher feature -> lower survival_target
tils_H_original_firstorder_90Percentile_mean,tils,H,firstorder,90Percentile,mean,0.002041,0.000602,0.002004,0.002078,0.295,143,154.0,53.0,345.0,0.1,2.2,-0.0773,0.05133,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_std,tumor,E,firstorder,Variance,std,0.002039,0.000781,0.001991,0.002088,0.383,144,170.0,38.0,385.0,0.2,4.7,-0.1699,1.6e-05,higher feature -> lower survival_target
tils_H_original_firstorder_TotalEnergy_mean,tils,H,firstorder,TotalEnergy,mean,0.002038,0.000625,0.001999,0.002077,0.307,145,155.0,55.0,357.0,0.0,2.2,-0.099,0.012536,higher feature -> lower survival_target
tils_H_original_firstorder_Energy_mean,tils,H,firstorder,Energy,mean,0.002037,0.000621,0.001999,0.002076,0.305,146,153.0,49.0,353.0,0.0,2.8,-0.099,0.012536,higher feature -> lower survival_target
dcis_H_original_firstorder_Skewness_std,dcis,H,firstorder,Skewness,std,0.002035,0.00076,0.001988,0.002082,0.373,147,167.0,41.0,389.1,0.2,4.0,-0.1344,0.000681,higher feature -> lower survival_target
dcis_E_original_firstorder_MeanAbsoluteDeviation_std,dcis,E,firstorder,MeanAbsoluteDeviation,std,0.002028,0.000887,0.001973,0.002083,0.438,148,177.0,32.0,413.0,0.4,6.0,-0.1717,1.3e-05,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.002005,0.000555,0.001971,0.00204,0.277,149,153.0,61.0,373.0,0.0,1.2,0.0233,0.558038,higher feature -> higher survival_target
muscle_E_original_firstorder_Skewness_std,muscle,E,firstorder,Skewness,std,0.001998,0.000619,0.001959,0.002036,0.31,150,166.0,54.0,320.0,0.2,2.2,-0.0504,0.203907,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_std,vessels,E,firstorder,90Percentile,std,0.001979,0.0008,0.00193,0.002029,0.404,151,183.0,40.0,405.0,0.3,5.5,-0.2038,0.0,higher feature -> lower survival_target
muscle_E_original_firstorder_90Percentile_std,muscle,E,firstorder,90Percentile,std,0.001976,0.000839,0.001924,0.002028,0.425,152,188.0,37.0,418.0,0.5,6.5,-0.1931,1e-06,higher feature -> lower survival_target
tils_E_original_firstorder_RootMeanSquared_std,tils,E,firstorder,RootMeanSquared,std,0.001971,0.000812,0.001921,0.002022,0.412,153,184.0,38.0,401.0,0.4,4.8,-0.0818,0.039118,higher feature -> lower survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_std,tdlu,E,firstorder,MeanAbsoluteDeviation,std,0.001955,0.000837,0.001903,0.002006,0.428,154,191.0,35.0,379.0,0.6,5.0,-0.1721,1.3e-05,higher feature -> lower survival_target
tumor_H_original_firstorder_InterquartileRange_std,tumor,H,firstorder,InterquartileRange,std,0.001949,0.000861,0.001896,0.002003,0.442,155,194.5,32.0,414.0,0.5,6.6,-0.1357,0.000601,higher feature -> lower survival_target
tils_E_original_firstorder_MeanAbsoluteDeviation_mean,tils,E,firstorder,MeanAbsoluteDeviation,mean,0.001945,0.000702,0.001902,0.001989,0.361,156,174.0,47.0,408.0,0.2,2.7,0.0799,0.044094,higher feature -> higher survival_target
tils_E_original_firstorder_Variance_std,tils,E,firstorder,Variance,std,0.001932,0.000648,0.001892,0.001972,0.336,157,177.0,56.0,401.0,0.1,1.8,-0.1169,0.003143,higher feature -> lower survival_target
dcis_E_original_firstorder_RootMeanSquared_mean,dcis,E,firstorder,RootMeanSquared,mean,0.001931,0.000713,0.001887,0.001975,0.369,158,181.0,48.9,420.1,0.1,2.7,0.0422,0.287815,higher feature -> higher survival_target
stroma_H_original_firstorder_InterquartileRange_mean,stroma,H,firstorder,InterquartileRange,mean,0.00193,0.000568,0.001895,0.001965,0.294,159,167.0,60.0,387.0,0.0,1.4,-0.0887,0.025262,higher feature -> lower survival_target
tils_E_original_firstorder_90Percentile_std,tils,E,firstorder,90Percentile,std,0.00193,0.000684,0.001887,0.001972,0.355,160,180.5,48.0,395.0,0.1,3.0,-0.1185,0.002751,higher feature -> lower survival_target
stroma_H_original_firstorder_MeanAbsoluteDeviation_mean,stroma,H,firstorder,MeanAbsoluteDeviation,mean,0.001927,0.000556,0.001892,0.001961,0.289,161,170.5,62.0,381.1,0.0,1.3,-0.1202,0.002396,higher feature -> lower survival_target
tils_E_original_firstorder_Variance_mean,tils,E,firstorder,Variance,mean,0.001923,0.000741,0.001877,0.001969,0.386,162,183.5,42.0,417.0,0.0,3.9,0.0522,0.188754,higher feature -> higher survival_target
dcis_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,dcis,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001921,0.000619,0.001883,0.001959,0.322,163,176.0,56.0,399.0,0.1,1.6,-0.0609,0.124857,higher feature -> lower survival_target
stroma_H_original_firstorder_Uniformity_mean,stroma,H,firstorder,Uniformity,mean,0.001918,0.000575,0.001883,0.001954,0.3,164,171.0,64.0,375.0,0.3,1.5,0.0489,0.218208,higher feature -> higher survival_target
dcis_H_original_firstorder_InterquartileRange_mean,dcis,H,firstorder,InterquartileRange,mean,0.001917,0.000581,0.001881,0.001953,0.303,165,174.0,58.0,370.0,0.0,1.6,-0.0586,0.13966,higher feature -> lower survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_std,tumor,E,firstorder,MeanAbsoluteDeviation,std,0.001915,0.000781,0.001866,0.001963,0.408,166,193.0,41.0,417.0,0.4,4.0,-0.1643,3.1e-05,higher feature -> lower survival_target
adipose_E_original_firstorder_Mean_mean,adipose,E,firstorder,Mean,mean,0.001892,0.0005,0.001861,0.001923,0.264,167,172.0,69.0,369.0,0.0,0.7,-0.0698,0.07838,higher feature -> lower survival_target
stroma_H_original_firstorder_10Percentile_std,stroma,H,firstorder,10Percentile,std,0.001872,0.000601,0.001835,0.00191,0.321,168,184.5,56.0,390.0,0.1,2.0,-0.1174,0.003031,higher feature -> lower survival_target
tumor_E_original_firstorder_Energy_mean,tumor,E,firstorder,Energy,mean,0.001869,0.000496,0.001839,0.0019,0.265,169,173.5,72.0,386.1,0.0,0.7,0.0081,0.83775,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_mean,tumor,E,firstorder,TotalEnergy,mean,0.001869,0.000493,0.001839,0.0019,0.264,170,176.5,73.0,377.1,0.1,0.7,0.0081,0.83775,higher feature -> higher survival_target
stroma_H_original_firstorder_TotalEnergy_mean,stroma,H,firstorder,TotalEnergy,mean,0.001864,0.000489,0.001834,0.001894,0.262,171,179.0,69.0,364.1,0.0,0.8,-0.1146,0.003797,higher feature -> lower survival_target
tdlu_H_original_firstorder_TotalEnergy_std,tdlu,H,firstorder,TotalEnergy,std,0.001863,0.000933,0.001805,0.001921,0.501,172,224.5,31.0,442.0,0.7,5.6,-0.1304,0.000984,higher feature -> lower survival_target
stroma_H_original_firstorder_Energy_mean,stroma,H,firstorder,Energy,mean,0.001862,0.000492,0.001831,0.001892,0.265,173,179.0,68.0,377.0,0.0,0.8,-0.1146,0.003797,higher feature -> lower survival_target
tdlu_H_original_firstorder_Energy_std,tdlu,H,firstorder,Energy,std,0.001861,0.000945,0.001803,0.00192,0.508,174,230.0,31.0,441.0,1.1,5.7,-0.1304,0.000984,higher feature -> lower survival_target
tils_H_original_firstorder_RootMeanSquared_mean,tils,H,firstorder,RootMeanSquared,mean,0.001847,0.000545,0.001814,0.001881,0.295,175,186.0,64.0,393.1,0.1,0.7,-0.0715,0.071407,higher feature -> lower survival_target
tils_E_original_firstorder_InterquartileRange_mean,tils,E,firstorder,InterquartileRange,mean,0.001844,0.000631,0.001805,0.001883,0.342,176,193.0,56.0,396.0,0.1,1.9,0.092,0.020247,higher feature -> higher survival_target
dcis_E_original_firstorder_Entropy_mean,dcis,E,firstorder,Entropy,mean,0.001843,0.000928,0.001786,0.001901,0.503,177,220.0,34.0,452.0,1.1,5.3,0.0611,0.123644,higher feature -> higher survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,std,0.00183,0.00063,0.001791,0.00187,0.344,178,199.0,57.0,371.1,0.3,1.5,-0.1742,1e-05,higher feature -> lower survival_target
adipose_E_original_firstorder_90Percentile_mean,adipose,E,firstorder,90Percentile,mean,0.001828,0.000469,0.001799,0.001857,0.257,179,186.0,67.0,362.0,0.0,0.8,-0.1418,0.000336,higher feature -> lower survival_target
stroma_E_original_firstorder_90Percentile_std,stroma,E,firstorder,90Percentile,std,0.001823,0.000707,0.001779,0.001866,0.388,180,206.0,45.0,403.0,0.3,3.3,-0.1778,6e-06,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.00181,0.000603,0.001773,0.001847,0.333,181,197.0,53.0,406.0,0.0,2.2,0.0309,0.437242,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_mean,tumor,E,firstorder,90Percentile,mean,0.001809,0.000564,0.001774,0.001844,0.312,182,189.5,63.0,429.0,0.0,1.3,0.0164,0.680442,higher feature -> higher survival_target
stroma_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001807,0.000486,0.001777,0.001837,0.269,183,186.0,73.0,389.0,0.0,0.2,-0.0953,0.016162,higher feature -> lower survival_target
tumor_E_original_firstorder_Uniformity_mean,tumor,E,firstorder,Uniformity,mean,0.001805,0.000577,0.001769,0.001841,0.32,184,197.0,59.0,411.0,0.0,1.2,-0.0583,0.142055,higher feature -> lower survival_target
dcis_E_original_firstorder_Skewness_mean,dcis,E,firstorder,Skewness,mean,0.001804,0.000833,0.001752,0.001855,0.462,185,218.0,41.0,448.0,0.5,3.6,-0.0296,0.455828,higher feature -> lower survival_target
stroma_H_original_firstorder_10Percentile_mean,stroma,H,firstorder,10Percentile,mean,0.001788,0.000541,0.001755,0.001822,0.302,186,199.0,63.0,393.1,0.0,0.9,-0.0264,0.506094,higher feature -> lower survival_target
tdlu_E_original_firstorder_InterquartileRange_std,tdlu,E,firstorder,InterquartileRange,std,0.001785,0.00052,0.001753,0.001818,0.291,187,198.5,71.0,360.0,0.2,0.9,-0.1683,2e-05,higher feature -> lower survival_target
tils_E_original_firstorder_Entropy_std,tils,E,firstorder,Entropy,std,0.001779,0.000531,0.001746,0.001812,0.298,188,199.0,68.0,394.0,0.0,1.0,-0.1089,0.005998,higher feature -> lower survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.001773,0.000804,0.001723,0.001823,0.453,189,235.5,37.0,427.0,0.5,4.5,-0.0869,0.028503,higher feature -> lower survival_target
dcis_H_original_firstorder_RobustMeanAbsoluteDeviation_std,dcis,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001773,0.000681,0.00173,0.001815,0.384,190,215.0,57.9,421.0,0.2,2.1,-0.084,0.034151,higher feature -> lower survival_target
vessels_E_original_firstorder_Entropy_std,vessels,E,firstorder,Entropy,std,0.001764,0.000935,0.001706,0.001822,0.53,191,244.5,34.0,453.0,1.1,4.5,-0.1565,7.4e-05,higher feature -> lower survival_target
tdlu_H_original_firstorder_Kurtosis_std,tdlu,H,firstorder,Kurtosis,std,0.001763,0.000583,0.001727,0.001799,0.331,192,212.0,59.0,409.0,0.0,1.5,-0.1516,0.000124,higher feature -> lower survival_target
stroma_H_original_firstorder_Mean_mean,stroma,H,firstorder,Mean,mean,0.001744,0.000478,0.001715,0.001774,0.274,193,199.0,78.0,395.0,0.0,0.5,-0.0703,0.07664,higher feature -> lower survival_target
stroma_H_original_firstorder_RootMeanSquared_mean,stroma,H,firstorder,RootMeanSquared,mean,0.001744,0.00045,0.001716,0.001772,0.258,194,201.0,79.0,392.0,0.1,0.3,-0.1048,0.008151,higher feature -> lower survival_target
stroma_E_original_firstorder_90Percentile_mean,stroma,E,firstorder,90Percentile,mean,0.001741,0.000462,0.001712,0.001769,0.265,195,203.0,80.0,393.1,0.0,0.4,0.0098,0.806002,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.001736,0.000546,0.001702,0.00177,0.314,196,206.0,73.0,394.0,0.3,1.3,-0.1207,0.00229,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_mean,adipose,H,firstorder,Variance,mean,0.001734,0.000385,0.00171,0.001757,0.222,197,199.0,93.0,358.0,0.0,0.3,0.1157,0.003488,higher feature -> higher survival_target
muscle_E_original_firstorder_Kurtosis_std,muscle,E,firstorder,Kurtosis,std,0.001723,0.000539,0.00169,0.001757,0.313,198,215.5,71.0,398.0,0.2,1.3,-0.0348,0.380339,higher feature -> lower survival_target
muscle_E_original_firstorder_Kurtosis_mean,muscle,E,firstorder,Kurtosis,mean,0.001716,0.000537,0.001683,0.00175,0.313,199,212.0,70.0,406.0,0.1,0.9,-0.0238,0.548406,higher feature -> lower survival_target
muscle_H_original_firstorder_Skewness_mean,muscle,H,firstorder,Skewness,mean,0.001712,0.000413,0.001687,0.001738,0.241,200,205.0,88.9,374.1,0.0,0.3,-0.1453,0.000236,higher feature -> lower survival_target
tils_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001704,0.000538,0.00167,0.001737,0.316,201,218.0,73.0,418.0,0.0,1.0,0.0878,0.026808,higher feature -> higher survival_target
muscle_H_original_firstorder_10Percentile_mean,muscle,H,firstorder,10Percentile,mean,0.001702,0.000539,0.001669,0.001735,0.317,202,220.0,67.0,408.1,0.0,0.9,0.0616,0.120467,higher feature -> higher survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.001689,0.000499,0.001658,0.00172,0.295,203,217.0,76.0,417.0,0.0,0.3,-0.0618,0.119316,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.001682,0.000596,0.001645,0.001719,0.354,204,231.5,61.0,419.0,0.0,1.7,-0.1072,0.006803,higher feature -> lower survival_target
tumor_E_original_firstorder_Entropy_mean,tumor,E,firstorder,Entropy,mean,0.001679,0.00048,0.001649,0.001709,0.286,205,219.5,80.0,421.0,0.0,0.2,0.042,0.290189,higher feature -> higher survival_target
stroma_H_original_firstorder_90Percentile_mean,stroma,H,firstorder,90Percentile,mean,0.001669,0.000434,0.001642,0.001696,0.26,206,218.0,89.0,420.0,0.0,0.1,-0.0998,0.01178,higher feature -> lower survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001662,0.000576,0.001626,0.001698,0.347,207,233.0,65.0,432.0,0.0,1.3,-0.119,0.002659,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_mean,muscle,H,firstorder,Median,mean,0.001661,0.000508,0.00163,0.001693,0.306,208,225.0,71.0,420.0,0.0,0.8,0.1084,0.0062,higher feature -> higher survival_target
dcis_H_original_firstorder_90Percentile_mean,dcis,H,firstorder,90Percentile,mean,0.00166,0.000609,0.001622,0.001698,0.367,209,230.0,68.0,441.0,0.2,1.2,-0.0876,0.027199,higher feature -> lower survival_target
stroma_H_original_firstorder_Entropy_mean,stroma,H,firstorder,Entropy,mean,0.001647,0.000424,0.001621,0.001674,0.258,210,218.5,94.0,413.0,0.0,0.2,-0.0686,0.083658,higher feature -> lower survival_target
muscle_H_original_firstorder_Variance_std,muscle,H,firstorder,Variance,std,0.001647,0.000546,0.001613,0.001681,0.332,211,232.0,73.0,414.1,0.2,1.2,-0.1421,0.000325,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.001635,0.000607,0.001598,0.001673,0.371,212,245.0,59.0,422.0,0.3,1.4,-0.1574,6.7e-05,higher feature -> lower survival_target
vessels_H_original_firstorder_Kurtosis_std,vessels,H,firstorder,Kurtosis,std,0.001633,0.000495,0.001603,0.001664,0.303,213,232.0,84.0,420.0,0.0,0.9,-0.036,0.36501,higher feature -> lower survival_target
tdlu_E_original_firstorder_Variance_std,tdlu,E,firstorder,Variance,std,0.00163,0.000413,0.001605,0.001656,0.253,214,225.0,94.0,392.0,0.0,0.4,-0.1525,0.000113,higher feature -> lower survival_target
tumor_H_original_firstorder_Entropy_std,tumor,H,firstorder,Entropy,std,0.001628,0.00067,0.001587,0.00167,0.411,215,261.5,53.0,432.0,0.0,2.1,-0.1587,5.8e-05,higher feature -> lower survival_target
dcis_H_original_firstorder_Variance_std,dcis,H,firstorder,Variance,std,0.001627,0.000447,0.001599,0.001655,0.275,216,225.0,88.0,409.0,0.0,0.4,-0.0501,0.207128,higher feature -> lower survival_target
stroma_E_original_firstorder_Variance_std,stroma,E,firstorder,Variance,std,0.001618,0.000455,0.00159,0.001646,0.281,217,232.0,83.9,407.0,0.0,0.4,-0.1129,0.004347,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_std,tumor,H,firstorder,Kurtosis,std,0.001608,0.00047,0.001579,0.001637,0.292,218,242.0,82.0,411.0,0.0,0.5,-0.1249,0.001604,higher feature -> lower survival_target
adipose_E_original_firstorder_TotalEnergy_mean,adipose,E,firstorder,TotalEnergy,mean,0.0016,0.000374,0.001577,0.001623,0.233,219,232.5,96.0,408.0,0.0,0.0,-0.1392,0.000429,higher feature -> lower survival_target
adipose_E_original_firstorder_Energy_mean,adipose,E,firstorder,Energy,mean,0.001598,0.000367,0.001575,0.001621,0.23,220,227.0,100.0,412.0,0.0,0.0,-0.1392,0.000429,higher feature -> lower survival_target
stroma_E_original_firstorder_Kurtosis_std,stroma,E,firstorder,Kurtosis,std,0.001597,0.000482,0.001567,0.001627,0.302,221,242.0,82.0,418.0,0.0,0.4,-0.0688,0.082756,higher feature -> lower survival_target
adipose_H_original_firstorder_Mean_std,adipose,H,firstorder,Mean,std,0.001595,0.000397,0.001571,0.00162,0.249,222,236.0,97.0,395.0,0.0,0.4,-0.0172,0.664515,higher feature -> lower survival_target
stroma_E_original_firstorder_InterquartileRange_std,stroma,E,firstorder,InterquartileRange,std,0.001594,0.000466,0.001566,0.001623,0.292,223,235.0,81.0,420.0,0.0,0.7,-0.124,0.001725,higher feature -> lower survival_target
tumor_H_original_firstorder_10Percentile_mean,tumor,H,firstorder,10Percentile,mean,0.001591,0.000543,0.001557,0.001625,0.341,224,249.0,70.9,433.0,0.2,1.2,-0.0079,0.841748,higher feature -> lower survival_target
adipose_H_original_firstorder_TotalEnergy_std,adipose,H,firstorder,TotalEnergy,std,0.00159,0.000396,0.001565,0.001614,0.249,225,240.0,96.0,402.0,0.0,0.2,-0.0557,0.160313,higher feature -> lower survival_target
stroma_E_original_firstorder_Kurtosis_mean,stroma,E,firstorder,Kurtosis,mean,0.00159,0.00043,0.001563,0.001616,0.27,226,237.0,95.0,416.0,0.0,0.2,-0.0761,0.055052,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_mean,vessels,E,firstorder,Skewness,mean,0.00159,0.000463,0.001561,0.001618,0.291,227,239.0,82.0,435.0,0.0,0.1,-0.0585,0.140719,higher feature -> lower survival_target
adipose_H_original_firstorder_Energy_std,adipose,H,firstorder,Energy,std,0.001588,0.00039,0.001564,0.001612,0.246,228,238.0,100.0,402.0,0.0,0.1,-0.0557,0.160313,higher feature -> lower survival_target
tdlu_E_original_firstorder_Energy_std,tdlu,E,firstorder,Energy,std,0.001587,0.000561,0.001552,0.001622,0.353,229,257.0,70.0,448.0,0.0,1.0,-0.182,4e-06,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_std,vessels,E,firstorder,Skewness,std,0.001587,0.000561,0.001552,0.001621,0.353,230,262.0,67.0,438.0,0.1,0.9,-0.1041,0.008591,higher feature -> lower survival_target
tdlu_E_original_firstorder_Kurtosis_std,tdlu,E,firstorder,Kurtosis,std,0.001586,0.000483,0.001556,0.001616,0.305,231,243.5,82.0,434.0,0.0,0.4,-0.1005,0.011243,higher feature -> lower survival_target
adipose_H_original_firstorder_RootMeanSquared_std,adipose,H,firstorder,RootMeanSquared,std,0.001584,0.000384,0.00156,0.001608,0.243,232,237.5,97.0,405.0,0.0,0.0,-0.0645,0.103893,higher feature -> lower survival_target
tdlu_E_original_firstorder_TotalEnergy_std,tdlu,E,firstorder,TotalEnergy,std,0.001582,0.00056,0.001547,0.001617,0.354,233,259.0,70.0,448.0,0.0,0.8,-0.182,4e-06,higher feature -> lower survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001577,0.000378,0.001553,0.0016,0.24,234,235.5,98.0,413.0,0.0,0.0,-0.094,0.01774,higher feature -> lower survival_target
stroma_H_original_firstorder_Median_mean,stroma,H,firstorder,Median,mean,0.001574,0.00041,0.001549,0.001599,0.261,235,240.0,92.0,418.0,0.0,0.2,-0.0408,0.304192,higher feature -> lower survival_target
stroma_H_original_firstorder_Skewness_std,stroma,H,firstorder,Skewness,std,0.001574,0.000342,0.001552,0.001595,0.217,236,236.0,108.0,377.1,0.0,0.3,-0.097,0.014376,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_std,adipose,H,firstorder,Variance,std,0.001572,0.000411,0.001546,0.001597,0.261,237,240.0,96.0,409.0,0.1,0.2,-0.1044,0.00843,higher feature -> lower survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.00157,0.000473,0.001541,0.0016,0.301,238,248.0,80.9,412.0,0.0,0.6,-0.1685,1.9e-05,higher feature -> lower survival_target
tils_H_original_firstorder_Skewness_std,tils,H,firstorder,Skewness,std,0.001563,0.000393,0.001539,0.001588,0.251,239,241.0,98.0,412.0,0.0,0.1,-0.1338,0.000715,higher feature -> lower survival_target
tils_E_original_firstorder_Skewness_std,tils,E,firstorder,Skewness,std,0.001561,0.000414,0.001535,0.001586,0.266,240,247.0,92.0,416.0,0.0,0.2,-0.1049,0.00811,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.001556,0.000468,0.001527,0.001585,0.3,241,254.0,79.0,435.0,0.0,0.2,-0.0342,0.388886,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001555,0.000412,0.001529,0.001581,0.265,242,246.0,96.0,430.0,0.0,0.2,-0.058,0.144246,higher feature -> lower survival_target
tils_H_original_firstorder_10Percentile_mean,tils,H,firstorder,10Percentile,mean,0.001553,0.00043,0.001527,0.00158,0.277,243,250.5,96.0,430.0,0.1,0.1,-0.0443,0.265038,higher feature -> lower survival_target
adipose_H_original_firstorder_Median_std,adipose,H,firstorder,Median,std,0.00155,0.000404,0.001525,0.001575,0.261,244,244.5,94.0,418.0,0.0,0.3,0.0088,0.824525,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001547,0.000532,0.001514,0.00158,0.344,245,268.0,77.0,446.0,0.0,0.7,-0.0231,0.560227,higher feature -> lower survival_target
