feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tils_H_original_firstorder_Median_std,tils,H,firstorder,Median,std,0.002171,0.00088,0.002117,0.002226,0.405,123,152.0,32.0,373.0,0.8,7.9,-0.1537,9.9e-05,higher feature -> lower survival_target
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.00216,0.000699,0.002116,0.002203,0.324,124,142.0,40.0,353.1,0.2,5.7,0.0564,0.155295,higher feature -> higher survival_target
tdlu_H_original_firstorder_RootMeanSquared_std,tdlu,H,firstorder,RootMeanSquared,std,0.002153,0.001074,0.002086,0.002219,0.499,125,164.5,27.0,407.0,1.5,8.9,-0.1653,2.8e-05,higher feature -> lower survival_target
tdlu_E_original_firstorder_Mean_std,tdlu,E,firstorder,Mean,std,0.002152,0.000864,0.002099,0.002206,0.402,126,156.0,34.0,392.0,0.7,7.2,-0.1523,0.000115,higher feature -> lower survival_target
tils_E_original_firstorder_90Percentile_std,tils,E,firstorder,90Percentile,std,0.002127,0.000772,0.002079,0.002175,0.363,127,153.0,40.0,339.0,0.6,5.3,-0.1259,0.001469,higher feature -> lower survival_target
dcis_H_original_firstorder_Uniformity_mean,dcis,H,firstorder,Uniformity,mean,0.002118,0.001055,0.002053,0.002183,0.498,128,179.0,26.0,408.0,1.5,9.3,-0.0541,0.172799,higher feature -> lower survival_target
tils_E_original_firstorder_Uniformity_mean,tils,E,firstorder,Uniformity,mean,0.002105,0.000764,0.002058,0.002153,0.363,129,151.0,41.0,399.0,0.4,4.5,-0.1313,0.0009,higher feature -> lower survival_target
tils_E_original_firstorder_TotalEnergy_std,tils,E,firstorder,TotalEnergy,std,0.002093,0.000608,0.002055,0.00213,0.291,130,148.0,52.0,363.0,0.0,2.2,-0.014,0.724702,higher feature -> lower survival_target
tils_E_original_firstorder_Energy_std,tils,E,firstorder,Energy,std,0.002093,0.000597,0.002056,0.00213,0.286,131,145.0,54.0,358.0,0.0,2.2,-0.014,0.724702,higher feature -> lower survival_target
dcis_E_original_firstorder_Entropy_std,dcis,E,firstorder,Entropy,std,0.002085,0.000724,0.00204,0.00213,0.347,132,153.0,44.0,367.0,0.4,3.8,-0.0667,0.093051,higher feature -> lower survival_target
tdlu_H_original_firstorder_Kurtosis_mean,tdlu,H,firstorder,Kurtosis,mean,0.002079,0.000625,0.00204,0.002118,0.301,133,151.0,48.0,339.0,0.1,2.7,-0.0936,0.018261,higher feature -> lower survival_target
tils_E_original_firstorder_Median_std,tils,E,firstorder,Median,std,0.002079,0.000627,0.00204,0.002118,0.302,134,149.0,49.0,348.1,0.1,2.7,-0.0198,0.618017,higher feature -> lower survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,adipose,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.002077,0.000568,0.002042,0.002112,0.273,135,148.5,54.0,323.0,0.0,2.2,-0.1378,0.000492,higher feature -> lower survival_target
dcis_E_original_firstorder_Skewness_std,dcis,E,firstorder,Skewness,std,0.002075,0.001052,0.00201,0.00214,0.507,136,184.5,23.0,407.0,2.4,7.5,-0.0081,0.837788,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_mean,dcis,H,firstorder,Kurtosis,mean,0.002074,0.000717,0.002029,0.002118,0.346,137,159.0,43.0,366.0,0.2,4.1,-0.0143,0.719401,higher feature -> lower survival_target
dcis_H_original_firstorder_Entropy_mean,dcis,H,firstorder,Entropy,mean,0.002071,0.001013,0.002008,0.002134,0.489,138,182.0,25.0,423.1,1.7,7.4,-0.0165,0.677074,higher feature -> lower survival_target
dcis_E_original_firstorder_Skewness_mean,dcis,E,firstorder,Skewness,mean,0.002069,0.000757,0.002022,0.002116,0.366,139,161.0,45.0,381.0,0.4,3.7,-0.0302,0.446718,higher feature -> lower survival_target
stroma_E_original_firstorder_MeanAbsoluteDeviation_mean,stroma,E,firstorder,MeanAbsoluteDeviation,mean,0.002067,0.000665,0.002026,0.002108,0.322,140,152.5,45.0,378.1,0.3,3.2,0.0587,0.139407,higher feature -> higher survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.002065,0.000623,0.002026,0.002103,0.302,141,154.0,47.0,331.0,0.0,3.3,-0.0557,0.160959,higher feature -> lower survival_target
tumor_E_original_firstorder_Mean_mean,tumor,E,firstorder,Mean,mean,0.002063,0.000641,0.002024,0.002103,0.31,142,153.0,47.0,380.0,0.0,3.3,0.0516,0.193753,higher feature -> higher survival_target
adipose_E_original_firstorder_MeanAbsoluteDeviation_mean,adipose,E,firstorder,MeanAbsoluteDeviation,mean,0.002055,0.000658,0.002014,0.002095,0.32,143,155.0,44.0,360.0,0.3,3.4,-0.1422,0.000321,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.002049,0.000869,0.001995,0.002103,0.424,144,169.0,33.0,395.0,1.0,6.2,-0.0792,0.045804,higher feature -> lower survival_target
adipose_H_original_firstorder_10Percentile_std,adipose,H,firstorder,10Percentile,std,0.002043,0.00062,0.002005,0.002082,0.303,145,158.0,51.0,350.1,0.0,2.5,-0.0104,0.792737,higher feature -> lower survival_target
muscle_E_original_firstorder_RootMeanSquared_std,muscle,E,firstorder,RootMeanSquared,std,0.002043,0.000727,0.001998,0.002088,0.356,146,168.0,39.0,356.0,0.4,5.0,-0.1708,1.5e-05,higher feature -> lower survival_target
tils_E_original_firstorder_Mean_std,tils,E,firstorder,Mean,std,0.002041,0.000626,0.002002,0.00208,0.307,147,158.0,50.0,338.0,0.3,2.6,-0.0448,0.25944,higher feature -> lower survival_target
tils_E_original_firstorder_Skewness_mean,tils,E,firstorder,Skewness,mean,0.002038,0.000778,0.00199,0.002087,0.382,148,163.5,43.0,386.0,0.3,4.1,-0.1192,0.002612,higher feature -> lower survival_target
tils_E_original_firstorder_RootMeanSquared_std,tils,E,firstorder,RootMeanSquared,std,0.002036,0.000623,0.001998,0.002075,0.306,149,157.0,51.0,316.0,0.2,2.5,-0.0804,0.042768,higher feature -> lower survival_target
dcis_E_original_firstorder_Mean_std,dcis,E,firstorder,Mean,std,0.002019,0.000711,0.001975,0.002063,0.352,150,167.0,44.0,381.0,0.1,3.4,0.0129,0.74461,higher feature -> higher survival_target
dcis_E_original_firstorder_TotalEnergy_std,dcis,E,firstorder,TotalEnergy,std,0.001997,0.000781,0.001948,0.002045,0.391,151,178.0,40.0,395.0,0.7,4.5,-0.0042,0.914956,higher feature -> lower survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,H,firstorder,MeanAbsoluteDeviation,mean,0.001996,0.000644,0.001956,0.002036,0.323,152,166.0,51.0,385.0,0.0,2.5,-0.0625,0.115209,higher feature -> lower survival_target
dcis_E_original_firstorder_Energy_std,dcis,E,firstorder,Energy,std,0.001991,0.000767,0.001944,0.002039,0.385,153,178.0,39.0,399.0,0.6,4.4,-0.0042,0.914956,higher feature -> lower survival_target
dcis_H_original_firstorder_90Percentile_mean,dcis,H,firstorder,90Percentile,mean,0.001984,0.000648,0.001944,0.002024,0.327,154,163.0,52.0,402.0,0.1,2.4,-0.0818,0.039176,higher feature -> lower survival_target
tils_E_original_firstorder_10Percentile_std,tils,E,firstorder,10Percentile,std,0.001983,0.000632,0.001944,0.002022,0.319,155,167.0,53.0,401.0,0.0,2.0,0.0476,0.23081,higher feature -> higher survival_target
tils_E_original_firstorder_RootMeanSquared_mean,tils,E,firstorder,RootMeanSquared,mean,0.001976,0.000559,0.001942,0.002011,0.283,156,164.0,59.0,374.0,0.0,1.3,0.0966,0.014783,higher feature -> higher survival_target
stroma_E_original_firstorder_Variance_mean,stroma,E,firstorder,Variance,mean,0.001971,0.000611,0.001933,0.002009,0.31,157,165.5,55.0,390.0,0.1,1.8,0.049,0.217057,higher feature -> higher survival_target
tils_E_original_firstorder_TotalEnergy_mean,tils,E,firstorder,TotalEnergy,mean,0.00197,0.000551,0.001935,0.002004,0.28,158,163.0,59.0,377.1,0.0,0.8,0.0844,0.033385,higher feature -> higher survival_target
tils_E_original_firstorder_Energy_mean,tils,E,firstorder,Energy,mean,0.001963,0.000541,0.00193,0.001997,0.275,159,162.0,64.0,382.1,0.0,0.8,0.0844,0.033385,higher feature -> higher survival_target
stroma_E_original_firstorder_Median_std,stroma,E,firstorder,Median,std,0.001956,0.00078,0.001908,0.002005,0.399,160,182.0,35.0,377.0,0.5,4.6,-0.1586,5.9e-05,higher feature -> lower survival_target
dcis_E_original_firstorder_Variance_mean,dcis,E,firstorder,Variance,mean,0.001952,0.000549,0.001918,0.001986,0.281,161,168.0,62.0,370.0,0.0,1.3,-0.0724,0.068235,higher feature -> lower survival_target
tils_H_original_firstorder_Skewness_mean,tils,H,firstorder,Skewness,mean,0.001946,0.000697,0.001903,0.001989,0.358,162,178.0,46.0,382.1,0.3,3.4,-0.0915,0.021035,higher feature -> lower survival_target
tdlu_E_original_firstorder_RootMeanSquared_std,tdlu,E,firstorder,RootMeanSquared,std,0.001928,0.000711,0.001884,0.001972,0.369,163,182.0,46.0,410.0,0.2,3.2,-0.1478,0.000184,higher feature -> lower survival_target
dcis_E_original_firstorder_TotalEnergy_mean,dcis,E,firstorder,TotalEnergy,mean,0.001912,0.000677,0.00187,0.001954,0.354,164,185.0,48.0,422.0,0.0,3.0,0.0554,0.162791,higher feature -> higher survival_target
dcis_E_original_firstorder_Energy_mean,dcis,E,firstorder,Energy,mean,0.00191,0.000677,0.001868,0.001952,0.354,165,182.0,49.0,418.0,0.0,2.7,0.0554,0.162791,higher feature -> higher survival_target
dcis_E_original_firstorder_RootMeanSquared_std,dcis,E,firstorder,RootMeanSquared,std,0.001903,0.000662,0.001862,0.001944,0.348,166,190.5,49.0,395.0,0.0,2.9,-0.0373,0.34824,higher feature -> lower survival_target
adipose_E_original_firstorder_InterquartileRange_mean,adipose,E,firstorder,InterquartileRange,mean,0.001897,0.000475,0.001867,0.001926,0.25,167,171.0,67.0,355.0,0.0,0.8,-0.1233,0.001838,higher feature -> lower survival_target
tdlu_H_original_firstorder_Mean_std,tdlu,H,firstorder,Mean,std,0.001894,0.000979,0.001833,0.001954,0.517,168,215.5,34.0,428.0,1.2,6.1,-0.1584,6e-05,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_mean,adipose,H,firstorder,Variance,mean,0.001889,0.000559,0.001854,0.001923,0.296,169,180.5,61.0,386.1,0.1,1.2,0.117,0.003136,higher feature -> higher survival_target
tdlu_E_original_firstorder_Variance_std,tdlu,E,firstorder,Variance,std,0.001877,0.000442,0.001849,0.001904,0.236,170,175.0,74.0,356.1,0.0,0.6,-0.09,0.023275,higher feature -> lower survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001871,0.000681,0.001828,0.001913,0.364,171,200.5,46.0,407.0,0.2,3.1,-0.1341,0.000696,higher feature -> lower survival_target
muscle_H_original_firstorder_10Percentile_mean,muscle,H,firstorder,10Percentile,mean,0.001867,0.000546,0.001833,0.001901,0.292,172,183.0,61.0,393.0,0.1,1.2,0.0676,0.088646,higher feature -> higher survival_target
stroma_H_original_firstorder_Skewness_std,stroma,H,firstorder,Skewness,std,0.001866,0.000676,0.001824,0.001908,0.362,173,195.0,43.0,394.0,0.0,3.3,-0.1149,0.003718,higher feature -> lower survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_std,vessels,E,firstorder,MeanAbsoluteDeviation,std,0.001863,0.000582,0.001827,0.001899,0.312,174,195.0,57.9,358.0,0.1,1.9,-0.1642,3.2e-05,higher feature -> lower survival_target
muscle_E_original_firstorder_10Percentile_std,muscle,E,firstorder,10Percentile,std,0.001853,0.000744,0.001807,0.001899,0.402,175,207.0,42.0,421.0,0.4,4.0,-0.1493,0.000158,higher feature -> lower survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001851,0.00051,0.001819,0.001883,0.275,176,185.0,60.0,352.0,0.0,1.2,0.0004,0.991312,higher feature -> higher survival_target
muscle_E_original_firstorder_Energy_std,muscle,E,firstorder,Energy,std,0.001829,0.000592,0.001792,0.001865,0.324,177,199.0,57.0,402.0,0.1,1.7,-0.1666,2.4e-05,higher feature -> lower survival_target
tdlu_H_original_firstorder_Kurtosis_std,tdlu,H,firstorder,Kurtosis,std,0.001828,0.000577,0.001792,0.001864,0.316,178,193.0,66.0,398.0,0.2,1.0,-0.1195,0.002538,higher feature -> lower survival_target
muscle_E_original_firstorder_TotalEnergy_std,muscle,E,firstorder,TotalEnergy,std,0.001828,0.00059,0.001791,0.001864,0.323,179,197.5,55.0,393.0,0.1,2.0,-0.1666,2.4e-05,higher feature -> lower survival_target
tils_H_original_firstorder_MeanAbsoluteDeviation_mean,tils,H,firstorder,MeanAbsoluteDeviation,mean,0.001827,0.000473,0.001798,0.001857,0.259,180,186.0,65.0,376.0,0.0,0.3,-0.0456,0.25048,higher feature -> lower survival_target
dcis_E_original_firstorder_RootMeanSquared_mean,dcis,E,firstorder,RootMeanSquared,mean,0.001825,0.000739,0.00178,0.001871,0.405,181,212.5,48.0,444.0,0.3,3.2,0.0561,0.157482,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001825,0.000554,0.001791,0.001859,0.304,182,191.0,57.0,392.0,0.0,1.0,0.034,0.39269,higher feature -> higher survival_target
adipose_E_original_firstorder_Entropy_mean,adipose,E,firstorder,Entropy,mean,0.001824,0.00048,0.001794,0.001853,0.263,183,185.0,69.0,390.0,0.0,0.3,0.0048,0.904471,higher feature -> higher survival_target
dcis_H_original_firstorder_Energy_std,dcis,H,firstorder,Energy,std,0.001823,0.000668,0.001781,0.001864,0.366,184,199.0,50.0,422.0,0.1,2.6,-0.0927,0.019403,higher feature -> lower survival_target
stroma_H_original_firstorder_10Percentile_std,stroma,H,firstorder,10Percentile,std,0.001821,0.000527,0.001788,0.001853,0.289,185,191.5,66.0,398.0,0.0,1.1,-0.0958,0.015647,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_std,dcis,H,firstorder,TotalEnergy,std,0.001818,0.000653,0.001777,0.001858,0.359,186,201.5,55.0,425.0,0.1,2.2,-0.0927,0.019403,higher feature -> lower survival_target
dcis_H_original_firstorder_RootMeanSquared_mean,dcis,H,firstorder,RootMeanSquared,mean,0.001807,0.000576,0.001772,0.001843,0.319,187,198.0,60.0,422.0,0.0,1.4,-0.074,0.062261,higher feature -> lower survival_target
dcis_H_original_firstorder_Median_std,dcis,H,firstorder,Median,std,0.001805,0.00054,0.001771,0.001838,0.299,188,197.5,64.0,410.1,0.0,1.1,-0.1119,0.004714,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_mean,muscle,H,firstorder,Median,mean,0.001803,0.000516,0.001771,0.001835,0.286,189,197.5,61.0,384.0,0.0,1.0,0.1007,0.01102,higher feature -> higher survival_target
tils_H_original_firstorder_10Percentile_mean,tils,H,firstorder,10Percentile,mean,0.001792,0.000657,0.001751,0.001832,0.367,190,213.0,53.0,406.0,0.1,2.1,0.0048,0.904359,higher feature -> higher survival_target
dcis_H_original_firstorder_10Percentile_mean,dcis,H,firstorder,10Percentile,mean,0.001788,0.000655,0.001748,0.001829,0.366,191,214.5,54.0,419.0,0.1,2.2,-0.0182,0.647658,higher feature -> lower survival_target
tils_E_original_firstorder_Entropy_std,tils,E,firstorder,Entropy,std,0.001786,0.00054,0.001752,0.001819,0.302,192,205.0,58.0,372.0,0.0,1.8,-0.097,0.014433,higher feature -> lower survival_target
stroma_E_original_firstorder_90Percentile_std,stroma,E,firstorder,90Percentile,std,0.001785,0.000677,0.001743,0.001827,0.379,193,213.0,48.0,420.0,0.3,2.8,-0.1579,6.4e-05,higher feature -> lower survival_target
muscle_H_original_firstorder_Skewness_mean,muscle,H,firstorder,Skewness,mean,0.001772,0.000555,0.001738,0.001807,0.313,194,204.0,62.0,405.0,0.0,1.2,-0.1377,0.000499,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_mean,dcis,H,firstorder,TotalEnergy,mean,0.001759,0.000532,0.001726,0.001792,0.302,195,204.5,70.0,419.0,0.0,1.2,-0.0784,0.048001,higher feature -> lower survival_target
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001756,0.00045,0.001729,0.001784,0.256,196,202.0,73.0,376.0,0.0,0.4,0.0073,0.854257,higher feature -> higher survival_target
dcis_H_original_firstorder_Energy_mean,dcis,H,firstorder,Energy,mean,0.001754,0.000526,0.001721,0.001786,0.3,197,208.0,71.0,419.1,0.0,0.8,-0.0784,0.048001,higher feature -> lower survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_std,vessels,H,firstorder,MeanAbsoluteDeviation,std,0.001741,0.000849,0.001689,0.001794,0.488,198,243.0,43.0,450.0,0.6,4.3,-0.1493,0.000157,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_std,dcis,H,firstorder,Mean,std,0.001735,0.000627,0.001696,0.001774,0.362,199,223.5,54.9,432.0,0.0,2.3,-0.1149,0.003706,higher feature -> lower survival_target
adipose_E_original_firstorder_Mean_mean,adipose,E,firstorder,Mean,mean,0.001733,0.000432,0.001706,0.00176,0.249,200,203.5,83.0,402.0,0.0,0.1,-0.0244,0.53944,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_std,tumor,H,firstorder,Kurtosis,std,0.001723,0.000617,0.001684,0.001761,0.358,201,232.0,54.0,415.0,0.1,2.0,-0.1166,0.00322,higher feature -> lower survival_target
muscle_E_original_firstorder_Uniformity_mean,muscle,E,firstorder,Uniformity,mean,0.001718,0.00052,0.001686,0.00175,0.303,202,215.0,67.0,425.1,0.0,0.3,-0.042,0.289868,higher feature -> lower survival_target
muscle_E_original_firstorder_Skewness_std,muscle,E,firstorder,Skewness,std,0.001716,0.000556,0.001682,0.00175,0.324,203,223.0,66.0,424.0,0.0,1.4,-0.0139,0.725919,higher feature -> lower survival_target
adipose_H_original_firstorder_Mean_std,adipose,H,firstorder,Mean,std,0.001713,0.000482,0.001683,0.001743,0.281,204,217.0,75.0,395.0,0.0,0.6,0.0239,0.5481,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_std,vessels,E,firstorder,InterquartileRange,std,0.001713,0.000489,0.001682,0.001743,0.286,205,217.5,69.0,407.0,0.0,0.8,-0.1311,0.000918,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_std,dcis,E,firstorder,Kurtosis,std,0.001693,0.000631,0.001654,0.001732,0.373,206,234.0,56.0,428.0,0.4,1.8,0.0044,0.912282,higher feature -> higher survival_target
tils_E_original_firstorder_Entropy_mean,tils,E,firstorder,Entropy,mean,0.001691,0.000535,0.001658,0.001724,0.316,207,221.0,72.0,440.0,0.0,0.5,0.111,0.005065,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.00169,0.000578,0.001655,0.001726,0.342,208,234.0,65.0,424.0,0.2,1.0,-0.0658,0.097522,higher feature -> lower survival_target
vessels_E_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001689,0.000442,0.001662,0.001717,0.262,209,220.0,79.9,407.0,0.0,0.2,-0.1477,0.000186,higher feature -> lower survival_target
dcis_H_original_firstorder_Entropy_std,dcis,H,firstorder,Entropy,std,0.001689,0.000713,0.001644,0.001733,0.422,210,238.0,53.0,449.0,0.2,2.4,-0.146,0.00022,higher feature -> lower survival_target
vessels_E_original_firstorder_Entropy_std,vessels,E,firstorder,Entropy,std,0.001685,0.00066,0.001644,0.001726,0.392,211,249.0,53.0,423.0,0.2,2.3,-0.1182,0.002839,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.001683,0.000512,0.001651,0.001714,0.304,212,224.0,70.0,418.0,0.0,1.0,-0.0662,0.095304,higher feature -> lower survival_target
dcis_H_original_firstorder_RootMeanSquared_std,dcis,H,firstorder,RootMeanSquared,std,0.001678,0.000729,0.001633,0.001723,0.434,213,254.5,48.0,450.0,0.4,2.6,-0.0963,0.015157,higher feature -> lower survival_target
dcis_H_original_firstorder_Skewness_mean,dcis,H,firstorder,Skewness,mean,0.001668,0.000492,0.001637,0.001698,0.295,214,229.0,74.0,423.0,0.1,0.6,-0.0278,0.483554,higher feature -> lower survival_target
stroma_E_original_firstorder_Kurtosis_mean,stroma,E,firstorder,Kurtosis,mean,0.001665,0.00046,0.001636,0.001693,0.276,215,228.5,71.0,406.0,0.0,0.2,-0.0855,0.031015,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_std,stroma,E,firstorder,Energy,std,0.001664,0.000536,0.001631,0.001697,0.322,216,237.0,67.0,417.0,0.1,1.3,-0.1451,0.000242,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_mean,dcis,E,firstorder,Kurtosis,mean,0.001662,0.000666,0.001621,0.001703,0.401,217,248.0,60.0,438.1,0.5,1.7,-0.0012,0.976601,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_std,vessels,H,firstorder,10Percentile,std,0.001662,0.000453,0.001634,0.00169,0.273,218,221.5,77.0,410.0,0.0,0.2,-0.0021,0.957537,higher feature -> lower survival_target
stroma_E_original_firstorder_TotalEnergy_std,stroma,E,firstorder,TotalEnergy,std,0.001661,0.000532,0.001628,0.001694,0.321,219,237.0,66.0,418.0,0.0,1.3,-0.1451,0.000242,higher feature -> lower survival_target
vessels_E_original_firstorder_Variance_std,vessels,E,firstorder,Variance,std,0.00165,0.000408,0.001625,0.001675,0.248,220,226.5,85.0,406.0,0.0,0.1,-0.1287,0.001143,higher feature -> lower survival_target
adipose_H_original_firstorder_RootMeanSquared_std,adipose,H,firstorder,RootMeanSquared,std,0.001649,0.000404,0.001624,0.001674,0.245,221,227.0,85.0,398.0,0.0,0.0,-0.0105,0.791814,higher feature -> lower survival_target
tdlu_H_original_firstorder_TotalEnergy_std,tdlu,H,firstorder,TotalEnergy,std,0.001648,0.000627,0.001609,0.001687,0.381,222,250.0,56.0,431.0,0.2,2.0,-0.1025,0.009688,higher feature -> lower survival_target
vessels_H_original_firstorder_Variance_std,vessels,H,firstorder,Variance,std,0.001646,0.000653,0.001605,0.001686,0.397,223,254.0,56.0,449.0,0.2,1.9,-0.1484,0.000172,higher feature -> lower survival_target
stroma_E_original_firstorder_Variance_std,stroma,E,firstorder,Variance,std,0.001643,0.000367,0.001621,0.001666,0.224,224,224.5,92.0,395.1,0.0,0.1,-0.0805,0.042532,higher feature -> lower survival_target
tdlu_H_original_firstorder_Energy_std,tdlu,H,firstorder,Energy,std,0.001643,0.000623,0.001604,0.001681,0.379,225,250.5,56.0,434.0,0.1,2.0,-0.1025,0.009688,higher feature -> lower survival_target
stroma_H_original_firstorder_10Percentile_mean,stroma,H,firstorder,10Percentile,mean,0.001642,0.000421,0.001616,0.001668,0.256,226,227.0,89.0,412.0,0.0,0.2,-0.0225,0.570703,higher feature -> lower survival_target
stroma_E_original_firstorder_MeanAbsoluteDeviation_std,stroma,E,firstorder,MeanAbsoluteDeviation,std,0.001634,0.000631,0.001595,0.001673,0.386,227,259.0,54.9,434.0,0.3,2.2,-0.1182,0.002829,higher feature -> lower survival_target
dcis_E_original_firstorder_MeanAbsoluteDeviation_mean,dcis,E,firstorder,MeanAbsoluteDeviation,mean,0.001624,0.000437,0.001597,0.001651,0.269,228,237.0,84.0,427.0,0.0,0.3,-0.0393,0.322096,higher feature -> lower survival_target
tumor_E_original_firstorder_Energy_std,tumor,E,firstorder,Energy,std,0.001624,0.000542,0.00159,0.001657,0.334,229,244.0,69.9,427.1,0.0,1.0,-0.1075,0.006648,higher feature -> lower survival_target
tumor_E_original_firstorder_TotalEnergy_std,tumor,E,firstorder,TotalEnergy,std,0.001621,0.000535,0.001588,0.001654,0.33,230,249.5,67.0,435.0,0.0,1.1,-0.1075,0.006648,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.001615,0.000539,0.001581,0.001648,0.334,231,250.0,66.0,438.0,0.0,1.0,-0.0859,0.030231,higher feature -> lower survival_target
muscle_E_original_firstorder_Kurtosis_mean,muscle,E,firstorder,Kurtosis,mean,0.001614,0.000422,0.001588,0.00164,0.262,232,238.0,89.0,420.0,0.0,0.2,0.0075,0.851042,higher feature -> higher survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_std,tdlu,E,firstorder,MeanAbsoluteDeviation,std,0.001611,0.000375,0.001588,0.001634,0.233,233,231.0,92.0,402.0,0.0,0.0,-0.0982,0.013188,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.001611,0.00049,0.001581,0.001641,0.304,234,241.5,74.0,438.0,0.0,0.6,-0.078,0.049394,higher feature -> lower survival_target
stroma_H_original_firstorder_Energy_mean,stroma,H,firstorder,Energy,mean,0.001604,0.000387,0.00158,0.001628,0.241,235,232.0,98.0,417.0,0.0,0.1,-0.085,0.03216,higher feature -> lower survival_target
muscle_H_original_firstorder_Skewness_std,muscle,H,firstorder,Skewness,std,0.001604,0.000566,0.001569,0.001639,0.353,236,261.0,64.0,429.0,0.1,1.2,-0.1064,0.00724,higher feature -> lower survival_target
stroma_H_original_firstorder_TotalEnergy_mean,stroma,H,firstorder,TotalEnergy,mean,0.001601,0.000387,0.001577,0.001625,0.242,237,232.0,97.0,418.0,0.0,0.1,-0.085,0.03216,higher feature -> lower survival_target
tdlu_E_original_firstorder_InterquartileRange_mean,tdlu,E,firstorder,InterquartileRange,mean,0.001596,0.000408,0.001571,0.001621,0.256,238,241.0,84.0,412.0,0.0,0.0,0.0342,0.389009,higher feature -> higher survival_target
muscle_E_original_firstorder_Entropy_mean,muscle,E,firstorder,Entropy,mean,0.001593,0.000479,0.001563,0.001623,0.301,239,245.5,79.0,444.0,0.0,0.6,0.0087,0.825717,higher feature -> higher survival_target
tils_H_original_firstorder_10Percentile_std,tils,H,firstorder,10Percentile,std,0.001591,0.0004,0.001566,0.001616,0.251,240,240.5,87.0,412.0,0.0,0.2,-0.0641,0.10609,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_mean,tumor,H,firstorder,Median,mean,0.001585,0.00033,0.001565,0.001606,0.208,241,239.0,107.0,395.0,0.0,0.0,0.0198,0.618666,higher feature -> higher survival_target
adipose_H_original_firstorder_Median_std,adipose,H,firstorder,Median,std,0.001576,0.00037,0.001553,0.001598,0.235,242,242.0,99.0,416.0,0.0,0.1,0.0347,0.382615,higher feature -> higher survival_target
stroma_H_original_firstorder_Kurtosis_mean,stroma,H,firstorder,Kurtosis,mean,0.001575,0.000455,0.001547,0.001604,0.289,243,250.0,81.9,434.0,0.0,0.1,0.0028,0.94466,higher feature -> higher survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001573,0.000362,0.00155,0.001595,0.23,244,247.5,103.0,410.0,0.0,0.0,-0.0325,0.413162,higher feature -> lower survival_target
adipose_H_original_firstorder_InterquartileRange_std,adipose,H,firstorder,InterquartileRange,std,0.00157,0.000365,0.001548,0.001593,0.232,245,245.0,103.0,412.0,0.0,0.2,0.0141,0.721922,higher feature -> higher survival_target
stroma_H_original_firstorder_Variance_mean,stroma,H,firstorder,Variance,mean,0.001569,0.000441,0.001542,0.001596,0.281,246,252.0,86.0,437.0,0.0,0.1,-0.1021,0.010003,higher feature -> lower survival_target
